,source,target,direction,intensity,lang_usage
83,3,4,in,1,4
84,3,18,in,3,5
85,3,8,out,4,8
86,3,6,in,2,2
87,3,12,in,3,3
88,3,2,out,2,4
89,3,11,in,2,5
90,3,26,out,3,3
91,3,30,out,1,7
92,3,28,in,1,5
93,3,32,in,5,4
94,3,10,in,2,4
95,3,7,out,1,1
96,3,16,out,1,5
97,3,39,out,1,6
98,3,38,in,0,1
99,3,24,out,2,5
100,3,34,in,3,5
101,3,27,out,5,3
102,3,25,out,4,7
103,3,20,out,4,8
104,3,31,out,1,4
105,3,17,in,2,5
106,3,22,out,2,1
107,3,19,out,1,5
108,3,14,out,2,5
109,3,37,in,2,6
110,3,5,in,4,3
111,3,41,in,2,5
112,3,13,out,3,4
113,4,1,out,1,1
114,4,35,out,2,1
115,4,33,in,0,2
116,4,23,out,0,1
117,4,40,out,2,1
118,4,15,in,4,4
119,4,29,out,3,1
120,4,18,in,0,1
121,4,6,out,1,1
122,4,2,out,3,1
123,4,11,out,2,1
124,4,26,in,2,1
125,4,28,in,1,2
126,4,32,in,3,1
127,4,10,out,1,1
128,4,7,out,1,1
129,4,39,out,1,2
130,4,24,out,3,8
131,4,34,in,4,6
132,4,27,out,3,6
133,4,25,out,3,2
134,4,31,out,4,4
135,4,17,in,3,4
136,4,19,out,1,1
137,4,14,out,1,2
138,4,37,out,2,1
139,4,5,in,1,1
140,4,13,out,3,7
141,5,36,in,1,0
142,5,1,out,3,0
143,5,35,in,1,0
144,5,3,out,4,2
145,5,33,in,3,0
146,5,23,in,2,0
147,5,40,out,5,0
148,5,21,out,0,0
149,5,15,in,5,0
150,5,29,out,3,0
151,5,9,out,0,0
152,5,4,out,2,0
153,5,18,mutual,5,1
154,5,8,out,2,1
155,5,12,out,5,8
156,5,2,out,2,0
157,5,11,in,3,0
158,5,26,out,5,7
159,5,30,out,2,0
160,5,28,out,1,0
161,5,32,out,5,0
162,5,10,out,3,0
163,5,16,out,1,0
164,5,39,out,1,0
165,5,38,out,2,0
166,5,24,out,3,0
167,5,34,out,1,0
168,5,27,out,5,0
169,5,25,out,5,0
170,5,20,out,2,0
171,5,31,out,1,0
172,5,17,out,2,0
173,5,22,out,5,0
174,5,19,out,3,0
175,5,14,in,4,2
176,5,41,out,5,9
177,5,13,out,5,1
178,6,40,mutual,5,3
179,7,1,in,1,0
180,7,3,in,1,0
181,7,23,out,1,0
182,7,40,out,3,0
183,7,21,in,5,1
184,7,15,out,5,0
185,7,29,in,1,0
186,7,9,in,3,0
187,7,8,out,1,0
188,7,12,in,0,0
189,7,2,in,1,0
190,7,11,in,2,0
191,7,26,in,0,0
192,7,10,in,2,0
193,7,16,in,1,0
194,7,24,in,1,0
195,7,34,out,3,0
196,7,25,in,1,0
197,7,20,in,5,1
198,7,17,in,2,0
199,7,14,in,4,0
200,7,41,out,4,0
201,8,1,mutual,5,2
202,8,3,mutual,3,5
203,8,40,mutual,5,4
204,8,9,in,1,0
205,8,18,out,3,2
206,8,2,in,1,0
207,8,11,in,1,0
208,8,10,in,2,0
209,8,24,in,2,0
210,8,25,in,3,4
211,8,14,mutual,5,3
212,8,5,in,2,0
213,8,13,out,1,2
214,9,36,mutual,3,5
215,9,1,out,2,0
216,9,33,out,1,0
217,9,23,mutual,4,1
218,9,40,in,1,0
219,9,21,out,1,0
220,9,15,out,1,0
221,9,18,mutual,3,6
222,9,2,out,1,0
223,9,11,in,2,0
224,9,30,out,2,0
225,9,28,out,1,0
226,9,32,in,3,5
227,9,10,in,3,0
228,9,7,out,3,0
229,9,16,mutual,3,6
230,9,38,out,4,0
231,9,24,mutual,4,2
232,9,34,in,3,2
233,9,20,out,2,0
234,9,14,in,3,0
235,9,37,out,1,0
236,9,41,mutual,5,1
237,10,36,out,3,5
238,10,1,in,2,1
239,10,35,out,1,0
240,10,3,out,1,0
241,10,33,out,1,0
242,10,23,out,3,2
243,10,40,in,1,0
244,10,21,in,1,0
245,10,15,in,3,1
246,10,29,in,1,1
247,10,9,out,5,3
248,10,4,in,1,0
249,10,18,out,3,5
250,10,8,in,3,1
251,10,6,in,2,3
252,10,12,in,2,2
253,10,2,in,1,0
254,10,11,in,4,4
255,10,26,out,1,0
256,10,30,in,1,0
257,10,28,out,1,0
258,10,32,in,3,3
259,10,7,out,1,0
260,10,16,out,3,4
261,10,39,in,2,4
262,10,38,in,3,2
263,10,24,out,5,3
264,10,34,in,3,2
265,10,27,in,3,2
266,10,25,in,3,1
267,10,20,out,4,1
268,10,31,out,1,0
269,10,17,out,0,0
270,10,22,out,0,0
271,10,19,in,0,0
272,10,14,in,2,3
273,10,37,in,2,0
274,10,5,in,2,0
275,10,41,out,3,1
276,10,13,out,2,0
277,12,1,in,3,0
278,12,35,out,3,0
279,12,3,mutual,5,0
280,12,33,mutual,2,0
281,12,23,out,1,0
282,12,40,mutual,5,1
283,12,21,out,1,0
284,12,15,out,3,0
285,12,29,out,3,0
286,12,9,out,3,0
287,12,4,in,1,0
288,12,18,mutual,5,1
289,12,8,in,0,0
290,12,6,out,3,0
291,12,2,out,1,0
292,12,11,out,2,0
293,12,26,mutual,5,1
294,12,28,out,3,0
295,12,32,mutual,5,1
296,12,10,out,4,0
297,12,7,out,1,0
298,12,39,out,1,0
299,12,38,mutual,3,0
300,12,24,out,2,0
301,12,34,out,3,0
302,12,27,mutual,5,1
303,12,25,mutual,4,0
304,12,20,out,1,0
305,12,31,out,1,0
306,12,17,out,2,0
307,12,22,mutual,5,1
308,12,19,out,2,0
309,12,14,mutual,4,0
310,12,37,out,1,0
311,12,5,mutual,5,1
312,12,41,mutual,4,1
313,12,13,mutual,4,0
314,13,36,out,2,0
315,13,1,out,3,0
316,13,35,in,4,0
317,13,3,in,4,0
318,13,33,in,4,0
319,13,40,out,4,0
320,13,15,in,4,0
321,13,29,in,3,0
322,13,4,in,2,0
323,13,18,out,5,0
324,13,8,out,3,0
325,13,6,out,2,0
326,13,12,in,3,0
327,13,2,in,1,0
328,13,11,in,3,0
329,13,26,in,4,0
330,13,30,out,2,0
331,13,28,out,3,0
332,13,32,in,4,0
333,13,10,in,2,0
334,13,16,out,1,0
335,13,39,out,3,0
336,13,24,out,4,0
337,13,34,in,3,0
338,13,27,in,5,0
339,13,25,out,4,0
340,13,20,out,4,0
341,13,31,out,2,0
342,13,17,in,4,0
343,13,22,out,4,0
344,13,19,out,4,0
345,13,14,out,4,0
346,13,37,out,3,0
347,13,5,in,5,0
348,14,1,in,5,4
349,14,35,in,4,4
350,14,3,in,3,0
351,14,33,out,1,0
352,14,40,in,4,0
353,14,21,in,2,0
354,14,15,out,2,0
355,14,29,in,3,0
356,14,9,in,3,1
357,14,4,out,2,0
358,14,18,in,4,1
359,14,8,out,5,4
360,14,6,in,4,3
361,14,12,in,3,0
362,14,2,in,5,1
363,14,11,in,1,0
364,14,26,in,4,0
365,14,30,in,5,5
366,14,28,in,5,4
367,14,32,in,2,0
368,14,10,in,2,0
369,14,7,out,1,0
370,14,39,in,5,3
371,14,38,out,1,0
372,14,24,out,2,0
373,14,34,in,2,0
374,14,27,in,2,1
375,14,25,in,3,0
376,14,20,in,3,0
377,14,31,in,5,4
378,14,17,out,1,0
379,14,22,in,3,0
380,14,19,in,4,3
381,14,37,out,1,0
382,14,5,in,3,0
383,14,41,in,4,0
384,14,13,in,2,0
385,15,36,out,0,0
386,15,1,out,1,2
387,15,35,out,3,0
388,15,3,out,3,1
389,15,33,out,2,0
390,15,23,in,0,0
391,15,40,out,1,0
392,15,21,out,3,0
393,15,29,out,2,3
394,15,9,out,0,0
395,15,4,out,2,2
396,15,18,out,1,0
397,15,8,out,0,0
398,15,6,out,1,0
399,15,12,out,1,0
400,15,2,in,4,0
401,15,11,out,2,0
402,15,26,out,0,0
403,15,30,in,1,2
404,15,28,in,1,0
405,15,32,out,2,0
406,15,10,out,2,0
407,15,7,out,4,0
408,15,16,in,2,0
409,15,39,out,0,0
410,15,38,out,0,0
411,15,24,out,2,2
412,15,34,out,2,2
413,15,27,out,3,3
414,15,25,out,2,0
415,15,20,out,3,0
416,15,31,out,1,0
417,15,17,in,5,3
418,15,22,out,1,0
419,15,19,out,1,0
420,15,14,out,1,1
421,15,37,in,2,0
422,15,5,out,2,0
423,15,41,in,2,0
424,15,13,out,2,3
425,16,36,mutual,3,5
426,16,35,in,3,0
427,16,3,in,1,0
428,16,23,in,2,6
429,16,40,mutual,5,5
430,16,21,in,1,0
431,16,15,out,2,0
432,16,9,mutual,2,7
433,16,18,in,3,7
434,16,2,in,2,0
435,16,11,in,3,4
436,16,28,in,3,2
437,16,10,in,2,7
438,16,22,in,1,0
439,16,37,in,2,0
440,16,13,out,1,0
441,18,36,out,5,0
442,18,1,in,3,2
443,18,35,in,4,0
444,18,3,in,5,0
445,18,33,in,3,0
446,18,23,in,3,4
447,18,40,in,5,0
448,18,21,in,1,0
449,18,15,in,4,0
450,18,29,out,3,0
451,18,9,in,2,5
452,18,4,in,1,0
453,18,8,in,3,0
454,18,6,in,4,0
455,18,12,out,5,0
456,18,2,out,2,0
457,18,11,in,5,3
458,18,26,in,5,0
459,18,30,out,3,0
460,18,28,in,5,0
461,18,32,out,5,0
462,18,10,in,3,5
463,18,7,out,1,0
464,18,16,in,4,4
465,18,39,in,2,0
466,18,38,out,1,0
467,18,24,in,2,0
468,18,34,out,3,0
469,18,27,in,5,0
470,18,25,out,4,0
471,18,31,in,2,0
472,18,17,in,2,0
473,18,22,in,5,0
474,18,19,in,4,0
475,18,14,in,4,0
476,18,37,in,3,0
477,18,5,in,5,0
478,18,41,in,2,0
479,18,13,out,5,0
480,19,1,out,4,3
481,19,35,out,4,3
482,19,3,in,3,0
483,19,33,in,4,0
484,19,23,in,1,0
485,19,40,out,3,0
486,19,21,in,2,0
487,19,15,in,3,0
488,19,29,in,5,2
489,19,9,out,2,0
490,19,4,in,3,0
491,19,18,out,4,0
492,19,8,out,2,0
493,19,6,in,5,3
494,19,12,out,2,0
495,19,2,in,5,3
496,19,11,in,3,0
497,19,26,out,3,0
498,19,30,out,4,3
499,19,28,in,4,3
500,19,32,in,3,0
501,19,10,out,2,0
502,19,7,out,2,0
503,19,39,out,5,4
504,19,24,in,3,0
505,19,34,in,2,0
506,19,27,in,4,2
507,19,25,in,3,0
508,19,31,out,4,3
509,19,17,out,3,0
510,19,22,out,1,0
511,19,14,out,4,3
512,19,37,in,4,0
513,19,5,out,3,0
514,19,41,out,3,0
515,19,13,out,3,0
516,20,36,out,0,0
517,20,1,out,2,0
518,20,35,out,0,0
519,20,3,in,3,4
520,20,33,in,3,2
521,20,23,in,1,0
522,20,40,out,3,3
523,20,21,in,5,3
524,20,15,in,3,0
525,20,29,out,3,2
526,20,9,out,1,0
527,20,4,out,1,0
528,20,18,out,0,0
529,20,8,out,3,4
530,20,6,out,0,0
531,20,12,out,2,0
532,20,2,out,1,0
533,20,11,in,2,0
534,20,26,out,2,0
535,20,30,out,0,0
536,20,28,out,1,0
537,20,32,out,0,0
538,20,10,out,4,1
539,20,7,out,5,3
540,20,16,out,1,0
541,20,39,out,0,0
542,20,38,in,2,0
543,20,24,out,4,0
544,20,34,out,4,3
545,20,27,out,0,0
546,20,25,in,4,3
547,20,31,out,0,0
548,20,17,out,1,0
549,20,22,out,1,0
550,20,19,out,0,0
551,20,14,in,3,0
552,20,37,out,2,2
553,20,5,out,1,0
554,20,41,in,3,0
555,20,13,out,2,0
556,21,1,out,1,2
557,21,35,out,1,3
558,21,3,out,2,6
559,21,23,out,3,0
560,21,40,out,3,2
561,21,15,out,4,1
562,21,29,out,3,0
563,21,9,out,2,1
564,21,4,out,2,6
565,21,18,out,2,1
566,21,8,out,3,5
567,21,6,out,2,2
568,21,12,out,2,1
569,21,2,out,1,2
570,21,11,out,1,1
571,21,26,out,1,1
572,21,30,out,1,0
573,21,28,out,3,0
574,21,32,out,1,2
575,21,10,out,1,1
576,21,7,out,5,2
577,21,16,out,4,1
578,21,39,out,3,2
579,21,38,out,1,0
580,21,24,out,2,4
581,21,25,out,4,4
582,21,20,out,4,3
583,21,31,out,3,2
584,21,17,out,4,1
585,21,19,out,2,1
586,21,14,out,3,2
587,21,5,out,1,0
588,21,41,out,1,0
589,22,36,in,5,2
590,22,1,in,3,1
591,22,35,in,3,1
592,22,3,mutual,4,2
593,22,33,in,2,1
594,22,23,mutual,4,1
595,22,40,mutual,5,2
596,22,21,in,1,0
597,22,15,in,4,2
598,22,29,in,3,0
599,22,9,in,2,1
600,22,4,in,0,0
601,22,18,in,5,2
602,22,8,in,1,1
603,22,6,in,0,1
604,22,12,mutual,5,4
605,22,2,in,1,0
606,22,11,in,3,2
607,22,26,mutual,5,4
608,22,30,in,0,0
609,22,28,in,0,0
610,22,32,mutual,4,2
611,22,10,in,2,2
612,22,7,in,1,3
613,22,16,in,2,1
614,22,39,in,1,1
615,22,38,in,3,2
616,22,24,in,2,1
617,22,34,in,3,2
618,22,27,in,5,3
619,22,25,in,5,2
620,22,20,in,1,1
621,22,31,in,0,0
622,22,17,in,1,0
623,22,19,in,1,0
624,22,14,in,4,3
625,22,37,in,1,1
626,22,5,mutual,5,4
627,22,13,mutual,4,1
628,23,36,mutual,3,4
629,23,1,in,1,0
630,23,3,mutual,1,0
631,23,33,out,1,0
632,23,40,mutual,5,1
633,23,9,mutual,4,3
634,23,18,mutual,3,5
635,23,8,mutual,1,0
636,23,6,mutual,1,0
637,23,2,in,1,0
638,23,11,in,3,5
639,23,26,mutual,1,0
640,23,32,mutual,3,5
641,23,10,in,3,0
642,23,7,mutual,1,0
643,23,16,mutual,3,3
644,23,39,in,2,0
645,23,24,in,4,0
646,23,34,in,2,0
647,23,25,in,3,0
648,23,31,out,1,0
649,23,22,out,2,0
650,23,14,out,1,0
651,23,5,mutual,1,0
652,23,41,out,3,0
653,24,36,out,0,0
654,24,1,in,4,1
655,24,35,out,0,0
656,24,3,in,3,0
657,24,33,in,3,0
658,24,23,in,2,0
659,24,40,out,2,0
660,24,21,out,3,0
661,24,15,out,2,1
662,24,29,out,3,2
663,24,9,out,4,2
664,24,4,out,1,1
665,24,18,out,1,0
666,24,8,out,2,1
667,24,6,out,1,0
668,24,12,in,1,0
669,24,2,in,1,0
670,24,11,out,2,0
671,24,26,out,1,0
672,24,30,out,2,3
673,24,28,in,1,1
674,24,32,out,0,0
675,24,10,in,5,4
676,24,7,out,1,1
677,24,16,in,0,0
678,24,39,out,2,2
679,24,38,in,3,1
680,24,34,out,5,3
681,24,27,in,2,2
682,24,25,in,2,0
683,24,20,in,4,1
684,24,31,out,1,0
685,24,17,in,3,2
686,24,22,out,1,0
687,24,19,in,2,0
688,24,14,in,2,0
689,24,37,out,1,0
690,24,5,in,2,0
691,24,41,out,4,2
692,24,13,out,2,2
693,25,36,in,0,0
694,25,1,out,2,1
695,25,35,in,2,1
696,25,3,in,3,5
697,25,33,in,2,0
698,25,23,in,1,0
699,25,40,in,4,5
700,25,21,in,3,3
701,25,15,in,1,1
702,25,29,in,2,1
703,25,9,out,3,2
704,25,4,out,1,1
705,25,18,in,1,1
706,25,8,out,3,7
707,25,6,in,0,0
708,25,12,out,2,0
709,25,2,out,2,1
710,25,11,in,2,0
711,25,26,in,3,1
712,25,30,in,1,0
713,25,28,out,1,5
714,25,32,out,2,2
715,25,10,out,2,0
716,25,7,out,1,0
717,25,16,in,0,0
718,25,39,out,1,0
719,25,38,out,1,1
720,25,24,out,2,2
721,25,34,in,2,2
722,25,27,in,3,2
723,25,20,in,3,5
724,25,31,in,1,0
725,25,17,out,2,1
726,25,22,out,1,0
727,25,19,in,1,0
728,25,14,in,3,3
729,25,37,in,1,0
730,25,5,in,3,1
731,25,41,out,1,2
732,25,13,out,1,0
733,26,1,out,1,1
734,26,40,mutual,5,6
735,26,21,out,1,0
736,26,9,out,1,0
737,26,4,out,1,1
738,26,6,out,2,0
739,26,12,mutual,5,1
740,26,2,out,1,1
741,26,11,out,2,0
742,26,28,out,1,0
743,26,7,out,1,0
744,26,27,mutual,5,1
745,26,14,out,4,2
746,26,13,out,2,0
747,27,40,mutual,5,7
748,28,36,out,1,0
749,28,1,in,3,6
750,28,35,out,3,5
751,28,3,in,1,0
752,28,33,in,3,2
753,28,40,mutual,5,3
754,28,21,in,2,0
755,28,4,out,2,0
756,28,18,out,4,3
757,28,6,mutual,4,4
758,28,2,out,5,3
759,28,26,in,2,0
760,28,30,out,3,7
761,28,32,out,2,0
762,28,16,out,5,5
763,28,39,in,4,5
764,28,38,out,1,0
765,28,24,in,2,0
766,28,34,in,1,0
767,28,27,out,2,0
768,28,25,in,3,0
769,28,31,out,3,5
770,28,17,out,3,3
771,28,22,out,1,0
772,28,14,out,3,8
773,28,37,out,4,0
774,28,5,in,2,0
775,28,13,in,2,0
776,29,1,in,1,0
777,29,3,in,1,0
778,29,33,out,4,0
779,29,23,in,1,0
780,29,40,in,3,0
781,29,21,out,3,0
782,29,15,out,4,0
783,29,9,out,2,0
784,29,4,out,3,2
785,29,18,in,3,0
786,29,8,out,1,0
787,29,6,in,4,1
788,29,12,in,3,0
789,29,2,in,4,1
790,29,11,out,2,0
791,29,26,in,3,0
792,29,30,in,1,0
793,29,28,out,2,0
794,29,10,in,3,0
795,29,7,out,2,0
796,29,39,out,4,1
797,29,24,out,4,0
798,29,34,out,4,1
799,29,27,out,3,0
800,29,25,in,4,1
801,29,20,out,2,0
802,29,17,out,2,0
803,29,22,out,1,0
804,29,19,out,5,1
805,29,14,in,3,0
806,29,37,in,3,0
807,29,5,in,3,0
808,29,41,out,1,0
809,29,13,out,3,0
810,30,40,mutual,5,8
811,31,1,in,3,2
812,31,35,in,4,0
813,31,3,out,2,0
814,31,33,out,1,0
815,31,23,out,2,0
816,31,40,mutual,5,5
817,31,21,in,1,0
818,31,15,out,2,0
819,31,9,out,1,0
820,31,4,mutual,4,1
821,31,8,out,2,0
822,31,6,out,3,0
823,31,2,mutual,3,1
824,31,11,out,3,0
825,31,26,in,1,0
826,31,30,out,3,1
827,31,28,in,3,0
828,31,10,out,1,0
829,31,39,mutual,2,0
830,31,24,out,1,0
831,31,34,in,1,0
832,31,27,mutual,1,0
833,31,25,in,1,0
834,31,19,mutual,3,0
835,31,14,out,3,2
836,31,37,out,2,0
837,31,5,in,1,0
838,31,41,in,2,0
839,31,13,in,2,0
840,32,35,mutual,5,0
841,32,3,mutual,4,0
842,32,33,in,1,0
843,32,23,out,2,8
844,32,40,out,5,0
845,32,15,out,4,0
846,32,4,out,2,0
847,32,18,out,5,3
848,32,26,out,5,0
849,32,28,in,1,0
850,32,10,mutual,3,8
851,32,39,out,1,0
852,32,27,in,5,0
853,32,25,in,4,0
854,32,22,in,3,0
855,32,19,out,1,0
856,32,5,mutual,4,0
857,32,13,out,4,0
858,33,36,out,0,0
859,33,1,mutual,2,0
860,33,35,out,1,0
861,33,23,in,1,0
862,33,40,out,2,0
863,33,21,in,2,0
864,33,15,in,2,0
865,33,29,out,4,0
866,33,9,in,1,0
867,33,4,out,1,0
868,33,18,out,2,1
869,33,8,out,1,0
870,33,6,mutual,4,1
871,33,12,out,2,0
872,33,2,out,4,2
873,33,11,out,1,0
874,33,26,out,1,0
875,33,30,in,1,8
876,33,28,out,3,1
877,33,32,out,2,0
878,33,10,out,0,0
879,33,7,out,5,6
880,33,16,out,0,0
881,33,39,out,4,0
882,33,38,out,2,4
883,33,24,out,3,0
884,33,34,mutual,2,0
885,33,27,out,2,1
886,33,25,out,3,1
887,33,20,out,2,1
888,33,31,out,1,0
889,33,17,out,2,1
890,33,22,out,1,0
891,33,19,out,4,1
892,33,14,in,1,0
893,33,37,mutual,5,5
894,33,5,in,2,0
895,33,41,mutual,2,0
896,33,13,out,3,0
897,34,1,in,3,0
898,34,3,in,4,0
899,34,33,in,2,0
900,34,40,out,3,0
901,34,15,in,3,2
902,34,29,out,4,2
903,34,9,out,2,0
904,34,4,out,2,1
905,34,8,out,2,0
906,34,12,out,1,0
907,34,11,in,3,0
908,34,26,out,2,0
909,34,30,out,1,2
910,34,28,out,1,0
911,34,10,out,5,0
912,34,7,out,1,0
913,34,39,out,2,0
914,34,38,out,5,0
915,34,24,out,4,2
916,34,27,in,2,2
917,34,25,in,5,0
918,34,20,out,4,0
919,34,31,out,1,0
920,34,17,in,3,2
921,34,14,out,2,0
922,34,37,out,1,0
923,34,5,in,2,0
924,34,41,out,1,0
925,34,13,in,3,2
926,35,36,mutual,2,0
927,35,1,in,1,1
928,35,3,in,3,0
929,35,40,mutual,3,0
930,35,15,in,2,0
931,35,29,mutual,1,0
932,35,4,in,1,0
933,35,18,mutual,2,0
934,35,6,mutual,2,0
935,35,12,out,1,0
936,35,2,mutual,2,0
937,35,11,in,1,0
938,35,26,out,1,0
939,35,30,mutual,1,0
940,35,28,in,2,1
941,35,32,mutual,4,0
942,35,16,mutual,2,0
943,35,39,mutual,2,0
944,35,27,in,3,0
945,35,25,out,1,0
946,35,31,mutual,3,0
947,35,17,in,1,0
948,35,22,in,1,0
949,35,19,mutual,2,0
950,35,14,in,2,1
951,35,5,out,1,0
952,36,1,in,1,0
953,36,35,in,3,0
954,36,3,out,2,0
955,36,23,out,4,2
956,36,40,in,2,0
957,36,21,in,1,0
958,36,15,in,2,0
959,36,9,out,4,8
960,36,12,in,1,0
961,36,2,in,1,0
962,36,11,in,4,6
963,36,26,in,1,0
964,36,32,out,4,7
965,36,10,out,4,8
966,36,16,out,5,5
967,36,25,in,1,0
968,36,20,in,1,0
969,36,22,in,5,1
970,36,37,in,3,2
971,36,5,out,2,0
972,36,13,in,3,3
973,37,36,out,3,0
974,37,1,out,1,0
975,37,35,out,3,0
976,37,3,mutual,3,2
977,37,33,mutual,5,5
978,37,23,in,1,0
979,37,40,in,1,0
980,37,15,mutual,3,0
981,37,29,mutual,2,0
982,37,4,mutual,2,1
983,37,18,out,1,0
984,37,8,out,1,0
985,37,6,mutual,4,1
986,37,12,out,1,8
987,37,2,mutual,4,4
988,37,11,mutual,1,1
989,37,26,in,1,0
990,37,30,mutual,1,0
991,37,28,mutual,5,2
992,37,10,mutual,3,5
993,37,7,out,2,6
994,37,16,out,3,0
995,37,39,mutual,3,5
996,37,38,mutual,2,3
997,37,34,out,1,3
998,37,27,mutual,2,0
999,37,25,in,1,0
1000,37,20,mutual,1,0
1001,37,31,mutual,3,0
1002,37,17,out,1,1
1003,37,19,mutual,3,0
1004,37,14,in,2,0
1005,37,41,out,1,0
1006,37,13,out,2,0
1007,38,1,mutual,1,0
1008,38,33,mutual,4,5
1009,38,40,mutual,1,0
1010,38,15,mutual,1,0
1011,38,9,mutual,5,5
1012,38,2,mutual,1,0
1013,38,11,in,1,0
1014,38,26,mutual,1,0
1015,38,10,mutual,3,0
1016,38,7,mutual,4,5
1017,38,34,mutual,5,5
1018,38,25,mutual,3,0
1019,38,20,mutual,3,5
1020,38,14,out,1,0
1021,38,37,mutual,4,5
1022,38,5,mutual,3,0
1023,38,41,mutual,4,0
1024,39,36,out,0,0
1025,39,1,out,4,7
1026,39,35,in,4,7
1027,39,3,in,2,1
1028,39,33,in,3,2
1029,39,23,out,3,4
1030,39,40,in,2,1
1031,39,21,in,3,3
1032,39,15,out,2,1
1033,39,29,out,4,2
1034,39,9,in,3,4
1035,39,4,in,3,2
1036,39,18,out,2,1
1037,39,8,out,2,3
1038,39,6,out,5,7
1039,39,12,in,1,1
1040,39,2,out,5,4
1041,39,11,in,2,1
1042,39,26,in,1,1
1043,39,30,out,4,8
1044,39,28,in,4,6
1045,39,32,in,2,1
1046,39,10,out,3,4
1047,39,7,out,1,1
1048,39,16,out,0,0
1049,39,38,out,0,0
1050,39,24,out,3,4
1051,39,34,out,2,1
1052,39,27,in,2,1
1053,39,25,in,2,2
1054,39,20,out,0,0
1055,39,31,in,4,7
1056,39,17,in,1,1
1057,39,22,out,0,0
1058,39,19,out,5,6
1059,39,14,out,4,7
1060,39,37,out,4,6
1061,39,5,out,2,1
1062,39,41,in,2,3
1063,39,13,out,1,1
1064,40,36,mutual,0,0
1065,40,1,mutual,1,0
1066,40,35,mutual,2,0
1067,40,3,mutual,2,0
1068,40,33,mutual,1,0
1069,40,23,mutual,0,0
1070,40,40,mutual,5,2
1071,40,21,mutual,2,3
1072,40,15,mutual,3,0
1073,40,29,mutual,1,0
1074,40,9,mutual,0,0
1075,40,4,mutual,1,0
1076,40,18,mutual,3,0
1077,40,8,mutual,1,3
1078,40,6,mutual,0,0
1079,40,12,mutual,5,0
1080,40,2,mutual,1,0
1081,40,11,mutual,1,0
1082,40,26,mutual,5,5
1083,40,30,mutual,0,0
1084,40,28,mutual,2,0
1085,40,32,mutual,3,0
1086,40,10,mutual,1,0
1087,40,7,out,2,0
1088,40,16,mutual,0,0
1089,40,39,mutual,1,0
1090,40,38,mutual,2,0
1091,40,24,mutual,1,0
1092,40,34,mutual,1,0
1093,40,27,mutual,3,0
1094,40,25,mutual,4,3
1095,40,20,mutual,2,3
1096,40,31,mutual,0,0
1097,40,17,mutual,1,0
1098,40,22,mutual,3,0
1099,40,19,mutual,2,0
1100,40,14,mutual,2,0
1101,40,37,mutual,0,0
1102,40,5,mutual,3,0
1103,40,41,mutual,1,0
1104,40,13,mutual,2,0
1105,41,3,in,1,0
1106,41,33,in,3,0
1107,41,23,out,3,0
1108,41,40,in,1,0
1109,41,15,in,3,0
1110,41,29,in,2,0
1111,41,9,out,5,0
1112,41,4,in,1,0
1113,41,12,in,2,0
1114,41,11,in,3,0
1115,41,26,in,3,0
1116,41,28,out,2,0
1117,41,10,out,2,0
1118,41,7,in,3,0
1119,41,16,out,2,0
1120,41,38,in,3,0
1121,41,24,in,4,0
1122,41,34,in,2,0
1123,41,27,in,1,0
1124,41,25,in,2,0
1125,41,20,out,1,0
1126,41,22,in,2,0
