,metric_TLuseoutofclass,metric_Gender,metric_postsojournOPI,metric_presojournOPI,metric_level gained,metric_FLcumulativecompetence,metric_general_cumulativecompet,context_learningoutofclassminday,psycho_motivationdegree,psycho_proficiencyingroup_BAL1,interact_classmates,interaction_groupintegration,improv_reading,improv_writing,improv_overall,improv_pron,improv_listening,improv_voc,improv_cult,improv_gmr,in_degree_weighted,in_degree,out_degree_weighted,out_degree,degree_weighted,degree,betweenness_weighted,betweenness,closeness,pagerank_weighhted,pagerank,voterank,clustering_coefficient
26,0.875,female,0.7272727272727273,0.5454545454545454,0.18181818181818182,12.0,18.0,0.08333333333333333,0.4,0.6666666666666666,0.75,0.8,0.6,0.4,0.6,0.4,0.6,0.6,0.8,0.0,1.0,1,0.0,0,1.0,1,0.0,0.0,0.13906325446644133,0.012201342291557473,0.011526767353774652,,0.0
27,0.42857142857142855,male,0.5454545454545454,0.45454545454545453,0.09090909090909091,6.0,12.0,0.06944444444444445,1.0,0.3333333333333333,0.18,0.8,1.0,0.8,0.8,1.0,1.0,1.0,1.0,0.8,5.0,6,0.0,0,5.0,6,0.0,0.0,0.24448217317487264,0.05334217785146718,0.043263051456638765,,0.16666666666666666
28,0.4,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,5.0,11.0,0.10416666666666667,1.0,0.3333333333333333,0.15,0.8,1.0,0.6,0.8,0.8,1.0,0.8,0.8,1.0,0.0,0,1.4,2,1.4,2,0.0,0.0,0.0,0.00901316909255873,0.008966273306727467,12.0,0.0
29,0.5,male,0.7272727272727273,0.6363636363636364,0.09090909090909091,8.5,14.5,0.08333333333333333,0.8,0.6666666666666666,0.5,0.6,0.6,0.4,1.0,1.0,1.0,1.0,1.0,0.8,1.5999999999999999,3,3.0,5,4.6,8,0.04480796586059744,0.04907539118065434,0.07894736842105263,0.030867473055549315,0.028319584587633395,2.0,0.1346153846153846
30,0.15789473684210525,male,0.8181818181818182,0.5454545454545454,0.2727272727272727,10.0,16.0,0.0625,0.8,0.6666666666666666,0.6,0.8,0.6,0.6,0.8,0.4,0.8,0.6,1.0,0.2,0.0,0,2.8,4,2.8,4,0.0,0.0,0.0,0.00901316909255873,0.008966273306727467,9.0,0.0
31,,female,0.6363636363636364,0.5454545454545454,0.09090909090909091,8.0,14.0,0.08333333333333333,1.0,,0.7,1.0,0.6,0.4,1.0,0.6,1.0,0.6,1.0,0.6,0.4,1,2.8,4,3.1999999999999997,5,0.044096728307254626,0.044096728307254626,0.17847503373819162,0.016769661445411813,0.020659821450504715,6.0,0.0
32,0.3333333333333333,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,9.0,15.0,0.041666666666666664,0.8,0.3333333333333333,0.95,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3,2.5999999999999996,4,4.3999999999999995,7,0.16453295400663823,0.1517306780464675,0.21417004048582997,0.03424362684879052,0.028682506206757274,,0.225
33,0.9375,male,0.8181818181818182,0.5454545454545454,0.2727272727272727,13.0,19.0,0.18055555555555555,0.6,0.3333333333333333,0.75,0.8,0.0,0.2,0.4,0.8,0.6,0.2,0.4,0.2,0.2,1,2.0,4,2.2,5,0.02418207681365576,0.00995732574679943,0.039473684210526314,0.010599294770976025,0.013695475306445937,8.0,0.3888888888888889
34,0.5,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,3.0,9.0,0.10416666666666667,0.8,0.6666666666666666,0.6,1.0,0.6,0.8,0.6,0.2,0.4,0.8,0.6,0.2,1.8,4,2.8,4,4.6,8,0.2264106211474633,0.22356567093409202,0.1960711638250556,0.03350325522239427,0.03775687685962371,14.0,0.18518518518518517
35,0.8,female,0.45454545454545453,0.36363636363636365,0.09090909090909091,8.0,14.0,0.16666666666666666,1.0,1.0,0.5,0.8,0.8,1.0,0.6,0.8,1.0,0.6,0.8,1.0,3.0000000000000004,6,3.0,5,6.0,11,0.20448079658605975,0.19487908961593173,0.24859022556390975,0.06843817122120881,0.0687838980441006,0.0,0.0673076923076923
36,0.8571428571428571,male,,,,,,0.1111111111111111,1.0,0.3333333333333333,0.3,0.8,0.8,0.8,0.8,0.4,1.0,0.6,1.0,0.6,0.8,1,1.8,3,2.6,4,0.0,0.0,0.11698363555948696,0.016828127096554978,0.014448260136255955,,0.6
37,0.25,female,,,,,,0.05555555555555555,1.0,0.6666666666666666,0.7,0.6,1.0,0.6,0.8,0.8,1.0,1.0,0.8,0.8,0.0,0,2.0,3,2.0,3,0.0,0.0,0.0,0.00901316909255873,0.008966273306727467,15.0,0.16666666666666666
38,0.375,male,,,,,,0.041666666666666664,1.0,1.0,0.5,1.0,0.4,0.8,0.6,0.2,0.2,0.4,0.6,0.8,1.4,3,0.4,1,1.7999999999999998,4,0.03591749644381224,0.011261261261261264,0.15641632170313424,0.023789055217882226,0.030060621664878596,,0.6
