,metric_TLuseoutofclass,metric_Gender,metric_postsojournOPI,metric_presojournOPI,metric_level gained,metric_FLcumulativecompetence,metric_general_cumulativecompet,context_learningoutofclassminday,psycho_motivationdegree,psycho_proficiencyingroup_BAL1,interact_classmates,interaction_groupintegration,improv_reading,improv_writing,improv_overall,improv_pron,improv_listening,improv_voc,improv_cult,improv_gmr,in_degree_weighted,in_degree,out_degree_weighted,out_degree,degree_weighted,degree,betweenness_weighted,betweenness,closeness,pagerank_weighhted,pagerank,voterank,clustering_coefficient
22,0.3333333333333333,female,0.6363636363636364,0.5454545454545454,0.09090909090909091,5.0,11.0,0.041666666666666664,0.8,0.6666666666666666,0.7,0.8,0.6,0.8,0.8,0.8,,0.8,0.8,0.6,0.0,0,2.2,3,2.2,3,0.0,0.0,0.0,0.011883287597578946,0.011870691645277544,2.0,0.16666666666666666
24,0.8571428571428571,male,0.7272727272727273,0.6363636363636364,0.09090909090909091,10.0,16.0,0.052083333333333336,0.6,0.6666666666666666,0.6,0.6,0.6,0.4,0.6,0.4,,0.8,0.8,0.2,1.0,1,0.0,0,1.0,1,0.0,0.0,0.04838709677419355,0.03381353471303947,0.0341826521959532,,0.0
25,0.6666666666666666,male,0.5454545454545454,0.45454545454545453,0.09090909090909091,5.0,14.0,0.041666666666666664,0.8,0.3333333333333333,0.4,0.6,0.8,0.4,0.6,0.6,,0.8,0.8,0.2,0.4,1,0.8,1,1.2000000000000002,2,0.001075268817204301,0.001075268817204301,0.03225806451612903,0.02198415547346614,0.021960839376417435,9.0,0.0
26,0.9,female,0.6363636363636364,0.5454545454545454,0.09090909090909091,8.0,14.0,0.14583333333333334,0.6,0.6666666666666666,0.6,0.8,0.8,0.8,0.8,0.6,,0.8,0.8,0.2,0.4,1,0.8,1,1.2000000000000002,2,0.0,0.0,0.03225806451612903,0.013719809029558437,0.015234074222324175,15.0,0.5
27,0.42857142857142855,male,0.7272727272727273,0.5454545454545454,0.18181818181818182,3.0,9.0,0.125,1.0,0.6666666666666666,0.5,0.6,0.8,0.8,0.8,0.6,,0.6,0.8,0.4,0.8,1,0.0,0,0.8,1,0.0,0.0,0.04301075268817204,0.030569969589280103,0.030537527316027706,,0.0
28,0.5,male,0.7272727272727273,0.5454545454545454,0.18181818181818182,8.0,14.0,0.06944444444444445,1.0,0.3333333333333333,0.4,0.6,0.8,0.8,0.8,0.6,,0.6,0.8,0.8,1.6,3,1.2000000000000002,2,2.8000000000000003,5,0.02043010752688172,0.02043010752688172,0.1152073732718894,0.028069673034670155,0.03194497012311383,,0.1111111111111111
29,0.4,male,0.7272727272727273,0.5454545454545454,0.18181818181818182,12.0,18.0,0.08333333333333333,0.8,0.6666666666666666,0.4,0.6,0.6,0.6,0.8,0.8,,1.0,1.0,0.6,3.0,4,0.0,0,3.0,4,0.0,0.0,0.1758584807492196,0.0819946172528286,0.08065370257231509,,0.08333333333333333
30,0.15789473684210525,male,0.5454545454545454,0.45454545454545453,0.09090909090909091,6.0,12.0,0.22916666666666666,0.8,1.0,0.7,0.8,0.8,0.4,0.6,0.4,,0.8,1.0,0.6,1.4,2,0.0,0,1.4,2,0.0,0.0,0.06451612903225806,0.01900861387662594,0.019791463851036493,,0.5
31,0.1111111111111111,female,0.6363636363636364,0.45454545454545453,0.18181818181818182,5.0,11.0,0.16666666666666666,1.0,0.6666666666666666,0.7,1.0,0.8,0.4,0.4,0.4,,0.8,1.0,0.4,1.0,1,0.0,0,1.0,1,0.0,0.0,0.03225806451612903,0.018196330020008443,0.01691576551084749,,0.0
33,0.967741935483871,male,0.8181818181818182,0.5454545454545454,0.2727272727272727,10.0,16.0,0.125,0.6,0.3333333333333333,0.65,0.4,0.2,0.0,0.4,0.8,,0.2,0.6,0.2,0.0,0,1.8,2,1.8,2,0.0,0.0,0.0,0.011883287597578946,0.011870691645277544,7.0,0.0
34,0.9375,male,0.6363636363636364,0.5454545454545454,0.09090909090909091,8.0,14.0,0.0625,0.8,0.6666666666666666,0.6,0.8,0.6,0.4,0.8,0.8,,0.8,1.0,0.2,1.0,1,0.6,1,1.6,2,0.001075268817204301,0.001075268817204301,0.03225806451612903,0.017494880861960722,0.01691576551084749,,0.0
36,0.8823529411764706,male,0.8181818181818182,0.5454545454545454,0.2727272727272727,13.0,19.0,0.16666666666666666,1.0,0.3333333333333333,0.2,0.8,1.0,1.0,1.0,0.8,,0.6,1.0,0.6,1.0,1,1.0,1,2.0,2,0.0,0.0,0.062034739454094295,0.027053072185788667,0.02513411000990418,,0.0
37,0.3333333333333333,female,0.6363636363636364,0.45454545454545453,0.18181818181818182,3.0,9.0,0.041666666666666664,1.0,0.6666666666666666,0.7,0.6,1.0,0.6,0.6,0.8,,0.8,0.8,0.4,1.0,1,2.2,3,3.2,4,0.00967741935483871,0.00967741935483871,0.03225806451612903,0.017494880861960722,0.01691576551084749,,0.16666666666666666
38,0.23076923076923078,male,0.45454545454545453,0.36363636363636365,0.09090909090909091,8.0,14.0,0.14583333333333334,1.0,0.3333333333333333,0.4,1.0,0.4,0.8,0.4,0.2,,0.6,0.6,0.8,0.0,0,1.8,2,1.8,2,0.0,0.0,0.0,0.011883287597578946,0.011870691645277544,6.0,0.0
