,metric_TLuseoutofclass,metric_Gender,metric_postsojournOPI,metric_presojournOPI,metric_level gained,metric_FLcumulativecompetence,metric_general_cumulativecompet,context_learningoutofclassminday,psycho_motivationdegree,psycho_proficiencyingroup_BAL1,interact_classmates,interaction_groupintegration,improv_reading,improv_writing,improv_overall,improv_pron,improv_listening,improv_voc,improv_cult,improv_gmr,in_degree_weighted,in_degree,out_degree_weighted,out_degree,degree_weighted,degree,betweenness_weighted,betweenness,closeness,pagerank_weighhted,pagerank,voterank,clustering_coefficient
21,0.25,female,0.7272727272727273,0.6363636363636364,0.09090909090909091,10.0,16.0,0.09027777777777778,0.6,0.6666666666666666,0.4,1.0,0.8,0.6,0.8,0.4,0.6,0.6,0.6,0.6,1.0,1,0.8,1,1.8,2,0.0,0.0,0.029411764705882353,0.031910069052626305,0.02415960848012067,,0.0
22,0.2,female,0.5454545454545454,0.45454545454545453,0.09090909090909091,5.0,14.0,0.041666666666666664,0.8,1.0,0.7,0.8,0.4,0.6,0.4,0.6,0.8,0.8,0.8,0.6,0.0,0,2.4000000000000004,3,2.4000000000000004,3,0.0,0.0,0.0,0.014303236756943418,0.01429170567617501,3.0,0.0
23,1.0,female,0.6363636363636364,0.5454545454545454,0.09090909090909091,8.0,14.0,0.1388888888888889,1.0,1.0,0.7,0.6,0.4,0.6,0.6,0.6,0.4,0.8,0.8,0.8,0.0,0,1.2000000000000002,2,1.2000000000000002,2,0.0,0.0,0.0,0.014303236756943418,0.01429170567617501,7.0,0.0
24,1.0,male,0.7272727272727273,0.5454545454545454,0.18181818181818182,3.0,9.0,0.1388888888888889,0.6,0.6666666666666666,0.6,0.6,0.8,0.2,0.6,0.6,0.4,0.6,0.6,0.2,1.0,1,1.8,2,2.8,3,0.00089126559714795,0.00089126559714795,0.029411764705882353,0.027100932312039985,0.02485519672369079,10.0,0.0
25,0.6666666666666666,male,0.7272727272727273,0.5454545454545454,0.18181818181818182,8.0,14.0,0.013888888888888888,0.8,0.3333333333333333,0.3,0.8,0.8,0.8,0.2,0.6,0.8,0.6,1.0,0.2,0.2,1,0.0,0,0.2,1,0.0,0.0,0.0392156862745098,0.017824603216079992,0.02415960848012067,,0.0
26,0.9047619047619048,female,0.7272727272727273,0.5454545454545454,0.18181818181818182,12.0,18.0,0.125,0.4,0.6666666666666666,,0.6,0.8,0.6,0.6,0.8,0.8,0.8,0.6,0.2,0.8,1,0.0,0,0.8,1,0.0,0.0,0.029411764705882353,0.018355802822452767,0.018341004504720614,,0.0
27,0.4,male,0.5454545454545454,0.45454545454545453,0.09090909090909091,6.0,12.0,0.1388888888888889,0.8,,0.3,0.6,0.8,0.8,0.6,0.4,0.6,0.6,0.6,0.4,1.4,2,0.0,0,1.4,2,0.0,0.0,0.058823529411764705,0.023952219531513882,0.024693359145120143,,0.5
28,0.3333333333333333,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,5.0,11.0,0.06944444444444445,1.0,0.3333333333333333,0.18,0.6,1.0,0.8,0.8,0.4,0.8,0.6,0.8,0.8,0.4,2,1.4,2,1.7999999999999998,4,0.013368983957219251,0.0106951871657754,0.12009803921568628,0.026372588204738458,0.048765821844328566,,0.2
30,0.25,male,0.8181818181818182,0.5454545454545454,0.2727272727272727,10.0,16.0,0.1875,0.6,0.6666666666666666,0.6,0.8,0.8,0.4,0.6,0.8,0.8,0.6,0.8,0.2,1.0,1,0.0,0,1.0,1,0.0,0.0,0.04411764705882353,0.034686129183275384,0.026495129402636767,,0.0
31,0.3333333333333333,female,0.6363636363636364,0.5454545454545454,0.09090909090909091,8.0,14.0,0.041666666666666664,1.0,0.6666666666666666,0.6,0.6,0.6,0.6,,0.8,0.4,0.6,0.6,0.6,1.0,1,0.0,0,1.0,1,0.0,0.0,0.029411764705882353,0.021057513532792338,0.020365653918993414,,0.0
32,1.0,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,9.0,15.0,0.041666666666666664,0.2,0.3333333333333333,0.9,0.6,0.6,0.2,0.6,0.4,0.0,0.6,0.2,0.0,0.8,1,0.2,1,1.0,2,0.0017825311942959,0.0017825311942959,0.029411764705882353,0.01777686481309429,0.01732867979758421,9.0,0.0
34,0.2,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,3.0,9.0,0.1111111111111111,0.8,0.6666666666666666,0.75,1.0,0.4,0.6,0.6,0.8,0.6,0.6,0.4,0.4,0.8,1,0.0,0,0.8,1,0.0,0.0,0.0392156862745098,0.02454139320102067,0.02485519672369079,,0.0
35,0.4,female,0.45454545454545453,0.36363636363636365,0.09090909090909091,8.0,14.0,0.20833333333333334,1.0,1.0,0.6,0.6,0.4,0.6,0.6,0.2,0.2,0.6,0.6,0.6,0.4,1,0.0,0,0.4,1,0.0,0.0,0.029411764705882353,0.016040050785018852,0.01732867979758421,,0.0
36,0.9285714285714286,male,,,,,,0.10416666666666667,0.8,0.3333333333333333,0.6,0.8,0.8,0.6,0.6,,0.4,0.8,0.6,0.4,0.4,1,0.0,0,0.4,1,0.0,0.0,0.029411764705882353,0.018355802822452767,0.020365653918993414,,0.0
37,0.25,female,,,,,,0.08333333333333333,1.0,0.6666666666666666,0.8,0.6,0.4,0.4,0.4,,0.4,0.4,0.4,0.4,0.0,0,0.8,1,0.8,1,0.0,0.0,0.0,0.014303236756943418,0.01429170567617501,,0.0
