,metric_TLuseoutofclass,metric_Gender,metric_postsojournOPI,metric_presojournOPI,metric_level gained,metric_FLcumulativecompetence,metric_general_cumulativecompet,context_learningoutofclassminday,psycho_motivationdegree,psycho_proficiencyingroup_BAL1,interact_classmates,interaction_groupintegration,improv_reading,improv_writing,improv_overall,improv_pron,improv_listening,improv_voc,improv_cult,improv_gmr,in_degree_weighted,in_degree,out_degree_weighted,out_degree,degree_weighted,degree,betweenness_weighted,betweenness,closeness,pagerank_weighhted,pagerank,voterank,clustering_coefficient
11,0.5,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,12.0,18.0,0.10416666666666667,0.6,0.6666666666666666,0.75,0.8,0.6,0.8,0.6,0.6,0.4,0.4,0.8,0.6,19,5,0,0,19,5,0.0,0.0,0.26521626521626523,0.028294495553596515,0.02880801719880663,,0.65
12,,male,0.6363636363636364,0.36363636363636365,0.2727272727272727,6.0,12.0,0.13194444444444445,1.0,0.3333333333333333,0.4,1.0,0.6,0.8,0.6,0.4,0.6,1.0,0.4,0.8,13,3,0,0,13,3,0.0,0.0,0.21346675005211593,0.011012655982867188,0.011656940386970897,,0.3333333333333333
13,0.2857142857142857,male,0.7272727272727273,0.6363636363636364,0.09090909090909091,10.0,16.0,0.125,0.6,0.6666666666666666,0.35,0.6,0.6,0.8,0.6,0.8,0.4,0.8,0.8,,9,3,0,0,9,3,0.0,0.0,0.2706846418186624,0.01011557704887122,0.011921661829251692,,0.0
14,0.4,male,0.6363636363636364,0.5454545454545454,0.09090909090909091,11.0,17.0,0.08333333333333333,0.8,0.6666666666666666,0.35,0.6,0.8,0.8,0.8,0.6,1.0,0.8,1.0,0.4,31,8,42,9,73,17,0.21052631578947367,0.22224792751108544,0.29334554334554336,0.03835332900562742,0.03941849979913228,6.0,0.29770992366412213
15,,male,0.6363636363636364,0.36363636363636365,0.2727272727272727,3.0,9.0,0.125,0.8,0.3333333333333333,0.8,0.8,0.8,0.6,0.6,0.6,0.8,0.4,0.8,0.2,9,2,8,2,17,4,0.0016869095816464236,0.007714799820062978,0.20364484000847635,0.009005301679148725,0.008774986702595956,15.0,0.25
16,0.8888888888888888,male,0.5454545454545454,0.45454545454545453,0.09090909090909091,3.0,9.0,0.0763888888888889,0.8,0.3333333333333333,0.65,1.0,0.8,0.8,0.6,0.4,0.8,0.8,0.8,0.6,23,6,14,4,37,10,0.12719298245614036,0.13027440395861448,0.2737891737891738,0.026537649704864236,0.02763901435512685,16.0,0.36046511627906974
17,0.2727272727272727,female,0.45454545454545453,0.36363636363636365,0.09090909090909091,7.5,13.5,0.125,0.4,0.6666666666666666,0.8,0.6,0.4,0.6,0.8,0.4,0.6,0.8,0.6,0.4,11,3,0,0,11,3,0.0,0.0,0.20674338784575005,0.012560418266589615,0.011816897076306628,,0.16666666666666666
18,0.5,female,0.6363636363636364,0.6363636363636364,0.0,3.0,9.0,0.06944444444444445,0.8,0.6666666666666666,0.2,0.4,0.8,0.8,0.8,0.6,0.8,1.0,0.8,0.6,24,7,15,4,39,11,0.055937921727395416,0.04645186684660369,0.32001332001332,0.03172582512391162,0.03381937695555032,21.0,0.28846153846153844
19,0.6,female,0.6363636363636364,0.5454545454545454,0.09090909090909091,5.0,11.0,0.0625,0.4,1.0,0.7,1.0,0.2,0.6,0.6,0.8,0.2,0.4,0.8,0.6,12,3,39,9,51,12,0.016531713900134953,0.00570336096651886,0.2260644554222536,0.011900773700153904,0.012490855806186994,12.0,0.5238095238095238
20,0.7272727272727273,female,0.5454545454545454,0.36363636363636365,0.18181818181818182,3.0,9.0,0.1111111111111111,0.8,1.0,0.75,,0.6,0.8,0.6,0.6,0.4,0.6,0.8,0.8,14,4,27,7,41,11,0.027327935222672062,0.03547972495340916,0.25403119217552206,0.028560477468633286,0.029789911307007307,7.0,0.3942307692307692
21,0.25,female,0.7272727272727273,0.6363636363636364,0.09090909090909091,10.0,16.0,0.09027777777777778,0.6,0.6666666666666666,0.4,1.0,0.8,0.6,0.8,0.4,0.6,0.6,0.6,0.6,15,4,11,3,26,7,0.02564102564102564,0.01677430756378125,0.27686545664073753,0.025315478396692778,0.02605931743874692,20.0,0.631578947368421
22,0.2,female,0.5454545454545454,0.45454545454545453,0.09090909090909091,5.0,14.0,0.041666666666666664,0.8,1.0,0.7,0.8,0.4,0.6,0.4,0.6,0.8,0.8,0.8,0.6,0,0,24,5,24,5,0.0,0.0,0.0,0.006295346109177289,0.006348344872107885,9.0,0.1
23,1.0,female,0.6363636363636364,0.5454545454545454,0.09090909090909091,8.0,14.0,0.1388888888888889,1.0,1.0,0.7,0.6,0.4,0.6,0.6,0.6,0.4,0.8,0.8,0.8,6,2,19,6,25,8,0.016070625281151597,0.00816464237516869,0.2514390371533229,0.012415267158162643,0.014470265191799385,8.0,0.37037037037037035
24,1.0,male,0.7272727272727273,0.5454545454545454,0.18181818181818182,3.0,9.0,0.1388888888888889,0.6,0.6666666666666666,0.6,0.6,0.8,0.2,0.6,0.6,0.4,0.6,0.6,0.2,11,3,10,2,21,5,0.013495276653171389,0.014844804318488529,0.2514390371533229,0.012393921064783413,0.012256562891999397,22.0,0.16666666666666666
25,0.6666666666666666,male,0.7272727272727273,0.5454545454545454,0.18181818181818182,8.0,14.0,0.013888888888888888,0.8,0.3333333333333333,0.3,0.8,0.8,0.8,0.2,0.6,0.8,0.6,1.0,0.2,19,5,19,6,38,11,0.3383940620782726,0.33639145941777515,0.3242240215924426,0.0919777028868306,0.09532146675128357,14.0,0.52
26,0.9047619047619048,female,0.7272727272727273,0.5454545454545454,0.18181818181818182,12.0,18.0,0.125,0.4,0.6666666666666666,,0.6,0.8,0.6,0.6,0.8,0.8,0.8,0.6,0.2,18,4,5,1,23,5,0.022604588394062076,0.023060857271383586,0.3042101930990819,0.09553791497908155,0.08027460325951408,,0.2222222222222222
27,0.4,male,0.5454545454545454,0.45454545454545453,0.09090909090909091,6.0,12.0,0.1388888888888889,0.8,,0.3,0.6,0.8,0.8,0.6,0.4,0.6,0.6,0.6,0.4,16,4,5,1,21,5,0.038124156545209176,0.03115802326328642,0.21426978818283166,0.012767566988057914,0.013583569750992786,,0.15
28,0.3333333333333333,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,5.0,11.0,0.06944444444444445,1.0,0.3333333333333333,0.18,0.6,1.0,0.8,0.8,0.4,0.8,0.6,0.8,0.8,18,4,45,12,63,16,0.024797570850202427,0.034290855343486935,0.22815764482431147,0.014332272089442707,0.01367053512546169,2.0,0.3076923076923077
30,0.25,male,0.8181818181818182,0.5454545454545454,0.2727272727272727,10.0,16.0,0.1875,0.6,0.6666666666666666,0.6,0.8,0.8,0.4,0.6,0.8,0.8,0.6,0.8,0.2,24,6,5,1,29,7,0.0033738191632928472,0.004262258209626631,0.23693293885601577,0.020355367294557763,0.020860321916036043,,0.5952380952380952
31,0.3333333333333333,female,0.6363636363636364,0.5454545454545454,0.09090909090909091,8.0,14.0,0.041666666666666664,1.0,0.6666666666666666,0.6,0.6,0.6,0.6,,0.8,0.4,0.6,0.6,0.6,20,5,5,1,25,6,0.0006747638326585695,0.00879442195231669,0.24157868275515332,0.013886450819947022,0.013925050346173595,,0.4
32,1.0,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,9.0,15.0,0.041666666666666664,0.2,0.3333333333333333,0.9,0.6,0.6,0.2,0.6,0.4,0.0,0.6,0.2,0.0,18,5,8,2,26,7,0.0020242914979757085,0.0070119208277103,0.289894419306184,0.019123995855519757,0.02113948950362341,,0.45
33,0.9230769230769231,male,0.8181818181818182,0.5454545454545454,0.2727272727272727,13.0,19.0,0.20833333333333334,0.4,0.3333333333333333,0.7,0.6,0.2,0.4,,0.8,0.4,0.2,0.4,0.2,12,3,10,2,22,5,0.019568151147098516,0.012322472848788636,0.21806217381438617,0.01198647640040483,0.011698868938513764,13.0,0.16666666666666666
34,0.2,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,3.0,9.0,0.1111111111111111,0.8,0.6666666666666666,0.75,1.0,0.4,0.6,0.6,0.8,0.6,0.6,0.4,0.4,21,5,0,0,21,5,0.0,0.0,0.2735042735042735,0.01821230889712456,0.018500864140073636,,0.2
35,0.4,female,0.45454545454545453,0.36363636363636365,0.09090909090909091,8.0,14.0,0.20833333333333334,1.0,1.0,0.6,0.6,0.4,0.6,0.6,0.2,0.2,0.6,0.6,0.6,20,5,0,0,20,5,0.0,0.0,0.2453870117421519,0.014036502495822868,0.014809932867409389,,0.55
36,0.9285714285714286,male,,,,,,0.10416666666666667,0.8,0.3333333333333333,0.6,0.8,0.8,0.6,0.6,,0.4,0.8,0.6,0.4,12,4,24,6,36,10,0.010121457489878543,0.012887989203778679,0.224009324009324,0.01939233377003897,0.022210658726975568,11.0,0.3333333333333333
37,0.25,female,,,,,,0.08333333333333333,1.0,0.6666666666666666,0.8,0.6,0.4,0.4,0.4,,0.4,0.4,0.4,0.4,13,3,15,4,28,7,0.03643724696356275,0.03760844418739156,0.1925080128205128,0.013214316440521057,0.0131546664810261,18.0,0.21052631578947367
38,0.3,male,,,,,,0.041666666666666664,1.0,1.0,0.35,1.0,0.4,0.8,0.4,,0.2,0.2,0.6,0.8,0,0,25,6,25,6,0.0,0.0,0.0,0.006295346109177289,0.006348344872107885,5.0,0.16666666666666666
