,metric_TLuseoutofclass,metric_Gender,metric_postsojournOPI,metric_presojournOPI,metric_level gained,metric_FLcumulativecompetence,metric_general_cumulativecompet,context_learningoutofclassminday,psycho_motivationdegree,psycho_proficiencyingroup_BAL1,interact_classmates,interaction_groupintegration,improv_reading,improv_writing,improv_overall,improv_pron,improv_listening,improv_voc,improv_cult,improv_gmr,in_degree_weighted,in_degree,out_degree_weighted,out_degree,degree_weighted,degree,betweenness_weighted,betweenness,closeness,pagerank_weighhted,pagerank,voterank,clustering_coefficient
28,0.4,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,5.0,11.0,0.10416666666666667,1.0,0.3333333333333333,0.15,0.8,1.0,0.6,0.8,0.8,1.0,0.8,0.8,1.0,19,4,28,6,47,10,0.003261358524516419,0.00412087912087912,0.18461538461538463,0.018648271524506772,0.01839744003494255,,0.6585365853658537
30,0.15789473684210525,male,0.8181818181818182,0.5454545454545454,0.2727272727272727,10.0,16.0,0.0625,0.8,0.6666666666666666,0.6,0.8,0.6,0.6,0.8,0.4,0.8,0.6,1.0,0.2,23,4,0,0,23,4,0.0,0.0,0.19694489907255863,0.02010165525344949,0.01839744003494255,,0.9166666666666666
31,,female,0.6363636363636364,0.5454545454545454,0.09090909090909091,8.0,14.0,0.08333333333333333,1.0,,0.7,1.0,0.6,0.4,1.0,0.6,1.0,0.6,1.0,0.6,26,5,6,2,32,7,0.008299595141700405,0.008659469185784975,0.22576610381488432,0.029014658224590588,0.02823999065431042,9.0,0.30952380952380953
32,0.3333333333333333,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,9.0,15.0,0.041666666666666664,0.8,0.3333333333333333,0.95,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,4,9,1,27,5,0.0,0.004588394062078272,0.23736263736263735,0.025856874718578803,0.024330710395712104,,0.3333333333333333
33,0.9375,male,0.8181818181818182,0.5454545454545454,0.2727272727272727,13.0,19.0,0.18055555555555555,0.6,0.3333333333333333,0.75,0.8,0.0,0.2,0.4,0.8,0.6,0.2,0.4,0.2,21,5,6,2,27,7,0.02080521817363923,0.008482745324850589,0.2076923076923077,0.03964628931410428,0.03758669807246742,16.0,0.5263157894736842
34,0.5,male,0.6363636363636364,0.45454545454545453,0.18181818181818182,3.0,9.0,0.10416666666666667,0.8,0.6666666666666666,0.6,1.0,0.6,0.8,0.6,0.2,0.4,0.8,0.6,0.2,16,4,3,1,19,5,0.012145748987854251,0.009840305892937471,0.22576610381488432,0.02861876951671758,0.0308204462656209,11.0,0.2
35,0.8,female,0.45454545454545453,0.36363636363636365,0.09090909090909091,8.0,14.0,0.16666666666666666,1.0,1.0,0.5,0.8,0.8,1.0,0.6,0.8,1.0,0.6,0.8,1.0,18,4,0,0,18,4,0.0,0.0,0.19694489907255863,0.018255031449345323,0.01839744003494255,,0.9166666666666666
36,0.8571428571428571,male,,,,,,0.1111111111111111,1.0,0.3333333333333333,0.3,0.8,0.8,0.8,0.8,0.4,1.0,0.6,1.0,0.6,12,3,19,3,31,6,0.02496626180836707,0.025348627980206928,0.1978021978021978,0.022431407344619927,0.023268371708755953,12.0,0.23076923076923078
37,0.25,female,,,,,,0.05555555555555555,1.0,0.6666666666666666,0.7,0.6,1.0,0.6,0.8,0.8,1.0,1.0,0.8,0.8,27,6,18,4,45,10,0.04618758434547908,0.05699183857078593,0.21301775147928997,0.04886978389668173,0.046323071977260905,10.0,0.30952380952380953
38,0.375,male,,,,,,0.041666666666666664,1.0,1.0,0.5,1.0,0.4,0.8,0.6,0.2,0.2,0.4,0.6,0.8,3,1,22,6,25,7,0.024628879892037787,0.018612235717498874,0.11700975081256772,0.01858430534621481,0.021654600155051582,5.0,0.3
