,source,target,direction,intensity,lang_usage
105,3,40,out,2,3
106,3,23,out,0,6
107,3,17,in,2,5
108,3,15,in,4,6
109,4,19,in,3,2
110,4,13,out,4,9
111,4,31,out,3,3
112,4,39,out,0,1
113,4,27,in,4,7
114,4,5,in,0,1
115,4,29,out,4,4
116,4,33,in,1,1
117,4,32,out,1,1
118,4,34,out,3,7
119,4,7,out,0,1
120,4,6,out,0,1
121,4,10,out,1,3
122,4,24,out,4,9
123,4,37,out,1,1
124,4,11,out,2,0
125,4,18,in,2,1
126,4,40,in,1,1
127,4,17,in,5,5
128,4,15,out,0,7
129,5,19,mutual,3,0
130,5,30,out,1,0
131,5,38,mutual,3,0
132,5,13,mutual,5,1
133,5,31,out,1,0
134,5,2,out,2,0
135,5,35,in,4,0
136,5,22,in,5,6
137,5,39,out,2,0
138,5,3,out,5,1
139,5,27,mutual,5,0
140,5,12,mutual,5,7
141,5,26,mutual,5,0
142,5,29,mutual,4,0
143,5,33,in,1,0
144,5,4,out,2,0
145,5,25,mutual,5,0
146,5,32,mutual,5,0
147,5,34,in,3,0
148,5,7,out,0,0
149,5,6,out,1,0
150,5,10,out,3,0
151,5,21,in,1,0
152,5,24,out,4,0
153,5,37,out,1,0
154,5,11,in,3,0
155,5,14,in,3,0
156,5,9,in,1,0
157,5,18,mutual,5,0
158,5,28,out,1,0
159,5,16,out,0,0
160,5,36,out,5,0
161,5,1,out,2,1
162,5,8,out,1,0
163,5,20,out,1,0
164,5,41,mutual,5,9
165,5,40,mutual,5,0
166,5,23,in,2,0
167,5,17,out,4,0
168,5,15,mutual,5,0
169,6,19,out,5,5
170,6,30,out,4,5
171,6,13,in,3,0
172,6,31,in,5,5
173,6,2,out,5,3
174,6,35,out,5,5
175,6,39,out,5,5
176,6,3,out,3,1
177,6,27,in,2,0
178,6,5,in,2,0
179,6,26,out,2,0
180,6,29,out,4,1
181,6,33,in,4,0
182,6,32,in,1,0
183,6,7,out,0,0
184,6,10,out,3,0
185,6,21,out,1,0
186,6,24,out,2,0
187,6,37,in,4,3
188,6,11,out,3,2
189,6,14,out,5,5
190,6,9,out,1,1
191,6,18,out,4,3
192,6,28,in,5,5
193,6,1,out,2,0
194,6,8,out,1,0
195,6,40,out,2,0
196,6,23,in,1,0
197,6,17,in,2,0
198,6,15,in,4,0
199,7,19,in,0,0
200,7,30,in,0,0
201,7,38,out,4,6
202,7,13,in,0,0
203,7,31,in,2,0
204,7,2,in,2,0
205,7,35,in,0,0
206,7,22,in,0,0
207,7,39,in,0,1
208,7,3,in,1,0
209,7,27,in,0,0
210,7,5,in,0,0
211,7,12,in,1,0
212,7,26,in,0,0
213,7,29,out,3,0
214,7,33,in,4,6
215,7,4,in,0,0
216,7,25,in,1,0
217,7,32,in,0,0
218,7,34,in,1,0
219,7,6,in,0,0
220,7,10,out,3,0
221,7,21,in,5,3
222,7,24,in,2,0
223,7,37,in,4,6
224,7,11,in,0,0
225,7,14,out,2,0
226,7,9,in,0,0
227,7,18,in,0,0
228,7,28,in,2,0
229,7,16,out,3,0
230,7,36,in,0,0
231,7,1,in,3,0
232,7,8,out,2,0
233,7,20,out,5,2
234,7,40,in,5,0
235,7,23,out,2,0
236,7,17,in,3,0
237,7,15,in,5,0
238,8,19,in,1,0
239,8,30,out,5,3
240,8,13,in,2,2
241,8,31,out,2,2
242,8,2,out,1,0
243,8,3,mutual,4,4
244,8,27,mutual,2,1
245,8,5,mutual,3,0
246,8,29,mutual,1,0
247,8,4,mutual,1,0
248,8,25,mutual,4,6
249,8,32,mutual,1,0
250,8,7,out,3,0
251,8,6,mutual,1,0
252,8,10,in,2,0
253,8,21,in,4,8
254,8,24,in,3,9
255,8,14,mutual,1,7
256,8,9,in,2,0
257,8,18,out,3,0
258,8,28,mutual,1,1
259,8,16,in,1,0
260,8,1,mutual,5,3
261,8,20,out,4,6
262,8,41,in,0,0
263,8,40,out,0,4
264,8,23,in,1,0
265,8,17,out,1,0
266,8,15,in,1,0
267,9,19,out,1,0
268,9,38,in,5,1
269,9,13,out,1,0
270,9,31,in,3,0
271,9,2,in,1,0
272,9,35,out,1,0
273,9,39,out,1,3
274,9,3,in,3,0
275,9,27,out,2,0
276,9,5,in,2,0
277,9,12,in,2,0
278,9,26,in,2,0
279,9,29,out,2,0
280,9,33,out,2,0
281,9,4,out,2,0
282,9,25,out,3,0
283,9,32,in,4,6
284,9,34,in,3,1
285,9,7,out,1,0
286,9,6,out,1,0
287,9,10,out,5,3
288,9,24,in,5,2
289,9,37,in,2,0
290,9,11,in,4,4
291,9,14,in,3,0
292,9,18,mutual,3,6
293,9,28,out,1,0
294,9,16,out,4,4
295,9,36,in,4,5
296,9,1,out,2,0
297,9,8,out,3,0
298,9,20,out,2,0
299,9,40,out,1,0
300,9,23,in,4,1
301,9,17,in,1,0
302,9,15,out,2,0
303,10,19,out,0,0
304,10,30,out,0,0
305,10,38,out,3,0
306,10,13,out,0,0
307,10,31,in,0,0
308,10,2,in,1,0
309,10,35,out,0,0
310,10,22,out,0,0
311,10,39,in,1,3
312,10,3,in,2,0
313,10,27,in,1,0
314,10,5,in,2,0
315,10,12,in,1,0
316,10,26,in,1,0
317,10,29,in,1,0
318,10,33,in,0,0
319,10,4,in,2,0
320,10,25,in,3,0
321,10,32,out,3,5
322,10,34,in,3,3
323,10,7,out,1,0
324,10,6,in,1,0
325,10,21,out,1,0
326,10,24,out,5,3
327,10,37,in,1,3
328,10,11,in,4,3
329,10,14,in,3,1
330,10,9,out,4,2
331,10,18,out,3,5
332,10,28,out,0,0
333,10,16,in,4,5
334,10,36,in,3,6
335,10,1,in,3,1
336,10,8,in,3,0
337,10,20,in,2,0
338,10,41,in,3,1
339,10,40,in,1,0
340,10,23,out,4,2
341,10,17,in,3,0
342,10,15,out,2,0
343,12,19,out,1,0
344,12,38,mutual,3,0
345,12,13,mutual,4,0
346,12,31,out,1,0
347,12,2,in,2,0
348,12,35,in,3,0
349,12,22,out,5,0
350,12,3,out,4,0
351,12,27,mutual,5,1
352,12,5,mutual,5,0
353,12,26,mutual,5,1
354,12,29,out,3,0
355,12,33,out,4,0
356,12,25,mutual,4,0
357,12,32,out,5,0
358,12,34,out,3,0
359,12,7,out,1,0
360,12,6,in,1,0
361,12,10,mutual,3,0
362,12,21,out,1,0
363,12,24,mutual,3,0
364,12,14,mutual,3,0
365,12,9,mutual,3,0
366,12,18,mutual,4,0
367,12,28,out,2,0
368,12,1,mutual,2,0
369,12,20,out,1,0
370,12,41,mutual,4,1
371,12,40,mutual,5,1
372,12,23,in,1,0
373,12,17,in,3,0
374,12,15,out,3,0
375,13,19,out,4,0
376,13,31,out,2,0
377,13,2,in,2,0
378,13,35,out,2,0
379,13,22,in,3,0
380,13,3,in,4,0
381,13,27,out,3,0
382,13,5,in,5,0
383,13,12,in,4,0
384,13,26,in,3,0
385,13,29,in,2,0
386,13,33,out,1,0
387,13,25,out,3,0
388,13,32,in,3,0
389,13,6,in,1,0
390,13,10,in,2,0
391,13,24,in,3,0
392,13,11,in,4,0
393,13,14,out,3,0
394,13,9,in,2,0
395,13,18,out,4,0
396,13,28,out,3,0
397,13,16,out,1,0
398,13,36,out,2,0
399,13,1,out,1,0
400,13,8,out,3,0
401,13,20,out,3,0
402,13,40,mutual,5,8
403,13,23,in,1,0
404,13,17,out,2,0
405,13,15,in,3,0
406,14,19,in,2,7
407,14,30,in,4,4
408,14,38,in,1,1
409,14,13,in,1,1
410,14,31,out,3,6
411,14,2,in,3,3
412,14,35,out,3,6
413,14,22,in,1,1
414,14,39,in,3,7
415,14,3,in,2,1
416,14,27,in,1,1
417,14,5,in,2,1
418,14,12,in,2,1
419,14,26,out,2,2
420,14,29,out,1,1
421,14,33,in,1,1
422,14,25,out,2,2
423,14,32,in,1,1
424,14,34,in,1,1
425,14,6,in,2,5
426,14,10,in,2,1
427,14,21,in,1,1
428,14,24,in,2,1
429,14,37,in,1,0
430,14,11,in,1,1
431,14,9,in,2,1
432,14,18,in,3,3
433,14,28,in,2,4
434,14,1,in,4,4
435,14,8,in,4,4
436,14,20,out,1,1
437,14,40,out,2,1
438,14,17,out,1,1
439,14,15,in,2,1
440,15,19,out,1,0
441,15,30,in,1,0
442,15,38,in,0,0
443,15,13,in,1,0
444,15,31,out,1,0
445,15,2,in,5,1
446,15,35,out,4,1
447,15,22,out,1,0
448,15,39,out,0,0
449,15,3,out,4,0
450,15,27,out,5,2
451,15,5,out,4,0
452,15,12,in,1,0
453,15,26,in,2,0
454,15,29,in,2,1
455,15,33,in,1,0
456,15,4,out,1,0
457,15,25,in,2,0
458,15,32,out,2,1
459,15,34,in,3,1
460,15,7,out,4,0
461,15,6,out,2,0
462,15,10,out,2,0
463,15,21,out,4,0
464,15,24,out,2,1
465,15,37,in,3,1
466,15,11,in,2,0
467,15,14,in,1,0
468,15,9,in,1,0
469,15,18,out,1,0
470,15,28,in,1,0
471,15,16,out,0,0
472,15,36,out,0,0
473,15,1,in,3,2
474,15,8,out,0,0
475,15,20,out,0,0
476,15,41,out,3,0
477,15,40,out,4,1
478,15,23,in,1,0
479,15,17,out,3,2
480,16,2,in,1,0
481,16,35,in,2,1
482,16,7,in,1,2
483,16,10,in,1,8
484,16,21,in,1,2
485,16,37,in,2,1
486,16,11,in,2,4
487,16,9,in,1,8
488,16,18,in,2,5
489,16,28,in,3,4
490,16,36,in,3,3
491,16,41,in,1,0
492,16,40,mutual,5,8
493,16,23,in,1,2
494,18,19,out,4,0
495,18,30,in,3,0
496,18,13,out,3,0
497,18,31,in,1,0
498,18,2,in,1,0
499,18,35,in,2,0
500,18,22,out,2,0
501,18,39,in,1,0
502,18,3,out,3,0
503,18,27,in,3,0
504,18,5,out,5,0
505,18,12,in,3,0
506,18,26,in,5,0
507,18,29,out,3,0
508,18,33,in,2,0
509,18,4,in,1,0
510,18,25,out,3,0
511,18,32,out,3,0
512,18,34,in,3,0
513,18,7,in,2,0
514,18,6,in,3,0
515,18,10,in,3,0
516,18,21,out,2,0
517,18,24,in,2,0
518,18,37,in,2,0
519,18,11,out,5,0
520,18,14,out,3,0
521,18,9,in,1,0
522,18,28,in,3,0
523,18,16,out,2,0
524,18,36,out,3,0
525,18,1,in,3,0
526,18,8,in,3,0
527,18,41,in,1,0
528,18,40,in,3,0
529,18,23,in,1,0
530,18,15,in,1,0
531,19,30,mutual,4,0
532,19,38,mutual,0,0
533,19,13,mutual,3,0
534,19,31,mutual,4,0
535,19,2,mutual,5,2
536,19,35,mutual,4,2
537,19,22,mutual,1,0
538,19,39,mutual,5,3
539,19,3,out,2,0
540,19,27,mutual,4,0
541,19,5,in,3,0
542,19,12,in,2,0
543,19,26,mutual,3,0
544,19,29,mutual,5,4
545,19,33,mutual,4,0
546,19,4,in,2,0
547,19,25,mutual,3,0
548,19,32,out,2,0
549,19,34,out,1,0
550,19,7,out,2,0
551,19,6,mutual,5,2
552,19,10,mutual,2,0
553,19,21,mutual,1,0
554,19,24,mutual,3,0
555,19,37,mutual,4,0
556,19,11,in,2,0
557,19,14,mutual,4,2
558,19,9,out,1,0
559,19,18,mutual,4,0
560,19,28,mutual,4,2
561,19,1,mutual,4,4
562,19,8,out,1,0
563,19,20,mutual,1,0
564,19,41,out,2,0
565,19,40,mutual,3,0
566,19,23,mutual,3,0
567,19,17,mutual,3,0
568,19,15,mutual,3,0
569,20,19,out,0,0
570,20,30,out,0,0
571,20,38,in,3,0
572,20,13,out,0,0
573,20,31,out,1,0
574,20,2,out,1,0
575,20,35,out,0,0
576,20,22,out,0,0
577,20,39,out,0,0
578,20,3,in,3,5
579,20,27,out,1,0
580,20,5,out,0,0
581,20,12,out,1,0
582,20,26,out,0,0
583,20,29,out,3,0
584,20,33,out,1,0
585,20,4,out,1,0
586,20,25,in,3,4
587,20,32,out,0,0
588,20,34,out,4,5
589,20,7,out,5,3
590,20,6,in,1,0
591,20,10,out,2,0
592,20,21,in,5,3
593,20,24,out,3,0
594,20,37,out,1,0
595,20,11,out,1,0
596,20,14,out,0,0
597,20,9,out,1,0
598,20,18,out,0,0
599,20,28,out,0,0
600,20,16,out,1,0
601,20,36,out,0,0
602,20,1,out,3,1
603,20,8,out,3,5
604,20,41,out,1,0
605,20,40,out,3,4
606,20,23,in,2,0
607,20,17,out,1,0
608,20,15,in,2,0
609,21,19,out,1,0
610,21,30,out,3,0
611,21,38,out,1,0
612,21,31,out,5,4
613,21,35,out,1,0
614,21,3,out,2,6
615,21,5,out,1,0
616,21,12,out,1,0
617,21,26,out,2,0
618,21,29,out,4,0
619,21,33,in,2,0
620,21,25,out,5,7
621,21,34,out,1,0
622,21,7,out,5,4
623,21,6,out,1,2
624,21,10,out,3,5
625,21,24,out,3,3
626,21,14,out,4,5
627,21,18,out,2,0
628,21,28,out,4,0
629,21,16,out,3,3
630,21,1,out,3,5
631,21,8,out,4,8
632,21,20,out,5,2
633,21,41,out,1,0
634,21,40,out,5,5
635,21,23,out,1,0
636,21,17,out,3,5
637,21,15,out,4,1
638,22,19,in,0,1
639,22,30,in,0,0
640,22,38,in,3,2
641,22,13,in,4,1
642,22,31,in,0,0
643,22,2,in,1,0
644,22,35,in,3,1
645,22,39,in,0,0
646,22,3,in,3,1
647,22,27,mutual,5,2
648,22,5,mutual,5,4
649,22,12,mutual,5,4
650,22,26,mutual,5,4
651,22,29,in,1,0
652,22,33,in,1,1
653,22,4,in,0,0
654,22,25,mutual,5,2
655,22,32,mutual,5,2
656,22,34,in,1,2
657,22,7,out,1,2
658,22,6,in,0,1
659,22,10,in,3,2
660,22,21,in,1,1
661,22,24,in,2,0
662,22,37,in,2,1
663,22,11,in,4,2
664,22,14,out,3,1
665,22,9,in,2,0
666,22,18,in,3,0
667,22,28,in,0,0
668,22,16,in,0,0
669,22,36,mutual,5,1
670,22,1,in,2,1
671,22,8,out,1,0
672,22,20,out,2,0
673,22,41,in,4,4
674,22,40,mutual,5,2
675,22,23,in,1,0
676,22,17,in,1,1
677,22,15,in,3,1
678,23,2,mutual,1,0
679,23,5,in,1,0
680,23,33,in,1,0
681,23,10,in,4,1
682,23,24,in,3,1
683,23,11,in,3,3
684,23,9,mutual,3,1
685,23,36,in,3,3
686,23,1,in,1,0
687,23,8,out,1,0
688,23,41,in,3,0
689,23,40,out,0,0
690,24,19,in,1,0
691,24,30,out,2,2
692,24,38,in,3,1
693,24,13,out,2,2
694,24,31,out,1,0
695,24,2,in,1,0
696,24,35,out,0,0
697,24,22,out,1,0
698,24,39,out,1,1
699,24,3,in,2,0
700,24,27,in,2,1
701,24,5,in,1,0
702,24,12,out,1,0
703,24,26,in,1,0
704,24,29,in,3,1
705,24,33,in,3,0
706,24,4,in,2,1
707,24,25,in,3,0
708,24,32,out,0,0
709,24,34,out,4,2
710,24,7,out,1,1
711,24,6,in,1,0
712,24,10,in,5,2
713,24,21,out,1,0
714,24,37,out,0,0
715,24,11,in,1,0
716,24,14,in,2,0
717,24,9,out,5,2
718,24,18,in,1,0
719,24,28,out,1,0
720,24,16,out,0,0
721,24,36,out,0,0
722,24,1,out,3,1
723,24,8,out,2,0
724,24,20,out,3,0
725,24,41,mutual,5,1
726,24,40,in,2,0
727,24,23,in,3,0
728,24,17,in,2,1
729,24,15,in,2,1
730,25,19,out,2,0
731,25,30,out,0,0
732,25,38,out,3,0
733,25,13,in,2,0
734,25,31,out,0,0
735,25,2,out,1,0
736,25,35,out,3,0
737,25,22,out,5,2
738,25,39,out,1,0
739,25,3,in,4,6
740,25,27,in,5,3
741,25,5,out,4,2
742,25,12,in,5,1
743,25,26,in,5,1
744,25,29,out,2,0
745,25,33,in,3,3
746,25,4,out,1,0
747,25,32,out,4,2
748,25,34,out,4,3
749,25,7,out,1,0
750,25,6,out,0,0
751,25,10,out,2,0
752,25,21,in,4,5
753,25,24,out,3,2
754,25,37,out,1,0
755,25,11,in,2,0
756,25,14,out,2,3
757,25,9,out,3,0
758,25,18,out,2,0
759,25,28,out,1,0
760,25,16,out,0,0
761,25,36,out,1,0
762,25,1,out,1,0
763,25,8,out,4,7
764,25,20,out,4,5
765,25,41,out,2,0
766,25,40,mutual,5,6
767,25,23,out,2,0
768,25,17,out,2,0
769,25,15,in,4,1
770,26,19,out,1,1
771,26,38,out,3,0
772,26,13,out,3,1
773,26,2,out,1,1
774,26,35,in,2,0
775,26,27,out,4,2
776,26,5,mutual,5,3
777,26,4,out,0,1
778,26,25,out,4,3
779,26,32,out,5,0
780,26,7,out,0,1
781,26,6,mutual,2,1
782,26,21,in,2,3
783,26,24,in,0,0
784,26,11,out,2,0
785,26,14,out,2,0
786,26,28,out,0,0
787,26,36,in,0,0
788,26,1,out,0,1
789,26,8,out,1,2
790,26,20,in,2,4
791,26,41,out,4,0
792,26,40,mutual,5,9
793,26,23,out,1,3
794,26,17,mutual,2,2
795,26,15,out,2,1
796,27,19,out,1,0
797,27,30,in,1,0
798,27,38,out,0,0
799,27,13,out,3,1
800,27,31,out,1,0
801,27,2,out,1,0
802,27,35,mutual,2,0
803,27,22,out,3,0
804,27,39,out,1,0
805,27,3,out,3,0
806,27,5,in,4,0
807,27,12,mutual,4,0
808,27,26,mutual,4,0
809,27,29,mutual,3,1
810,27,33,in,2,0
811,27,4,in,2,1
812,27,25,out,3,0
813,27,32,mutual,4,0
814,27,34,in,3,1
815,27,7,out,0,0
816,27,6,out,0,0
817,27,10,out,2,0
818,27,21,out,0,0
819,27,24,in,2,1
820,27,37,out,1,0
821,27,11,in,1,0
822,27,14,out,2,0
823,27,9,out,2,0
824,27,18,out,3,0
825,27,28,in,0,0
826,27,16,out,0,0
827,27,36,out,0,0
828,27,1,in,1,0
829,27,8,out,1,0
830,27,20,out,2,0
831,27,41,out,1,0
832,27,40,mutual,3,0
833,27,23,in,0,0
834,27,17,in,3,1
835,27,15,mutual,5,1
836,28,30,out,1,6
837,28,31,in,3,5
838,28,2,in,4,4
839,28,35,out,4,6
840,28,39,out,3,6
841,28,3,in,2,3
842,28,29,in,1,0
843,28,33,in,1,0
844,28,25,in,2,0
845,28,34,in,1,0
846,28,6,out,3,6
847,28,21,in,1,0
848,28,37,in,4,5
849,28,14,out,3,5
850,28,16,out,4,4
851,28,36,out,2,0
852,28,1,in,3,6
853,28,41,in,1,0
854,28,40,mutual,5,8
855,28,17,in,1,2
856,29,19,out,5,2
857,29,38,in,1,0
858,29,13,out,2,2
859,29,31,out,1,0
860,29,2,in,4,1
861,29,35,in,2,1
862,29,22,out,1,0
863,29,39,mutual,4,0
864,29,3,out,1,0
865,29,27,mutual,3,2
866,29,5,out,4,0
867,29,12,in,3,0
868,29,26,mutual,3,0
869,29,33,mutual,4,0
870,29,4,mutual,3,0
871,29,25,in,4,1
872,29,32,out,1,0
873,29,34,mutual,4,3
874,29,7,in,3,1
875,29,6,mutual,4,1
876,29,10,in,2,0
877,29,21,in,2,3
878,29,24,out,4,2
879,29,37,mutual,3,0
880,29,11,in,2,0
881,29,14,in,2,1
882,29,9,in,2,0
883,29,18,out,2,0
884,29,28,out,2,0
885,29,1,out,1,0
886,29,8,out,2,0
887,29,20,in,2,1
888,29,41,out,1,0
889,29,40,in,3,0
890,29,23,in,2,0
891,29,17,out,1,2
892,29,15,mutual,4,2
893,30,40,mutual,5,8
894,31,19,mutual,1,1
895,31,30,out,2,2
896,31,13,in,0,0
897,31,2,mutual,2,3
898,31,35,in,4,1
899,31,39,mutual,2,2
900,31,3,out,1,0
901,31,27,in,2,0
902,31,5,in,1,0
903,31,12,in,1,0
904,31,26,in,1,0
905,31,29,out,0,0
906,31,33,out,1,0
907,31,4,mutual,4,1
908,31,6,out,2,2
909,31,21,in,1,0
910,31,24,mutual,1,0
911,31,37,in,2,0
912,31,14,mutual,4,3
913,31,9,out,1,0
914,31,18,mutual,1,1
915,31,28,out,3,1
916,31,1,mutual,3,3
917,31,8,out,2,0
918,31,41,in,1,0
919,31,40,mutual,5,8
920,31,23,in,1,0
921,31,17,mutual,4,2
922,31,15,mutual,1,0
923,32,13,mutual,4,0
924,32,35,mutual,5,0
925,32,22,mutual,3,0
926,32,3,mutual,4,0
927,32,27,mutual,5,0
928,32,5,mutual,4,0
929,32,12,mutual,5,0
930,32,26,mutual,5,0
931,32,33,mutual,2,0
932,32,25,mutual,4,0
933,32,10,mutual,2,3
934,32,11,mutual,2,3
935,32,14,mutual,1,3
936,32,9,mutual,2,3
937,32,18,mutual,5,2
938,32,28,out,1,0
939,32,16,mutual,2,3
940,32,36,mutual,2,0
941,32,40,mutual,4,0
942,32,23,out,2,2
943,32,15,mutual,4,0
944,33,19,out,4,1
945,33,30,out,0,0
946,33,38,out,2,3
947,33,13,out,1,2
948,33,31,in,1,1
949,33,2,out,4,2
950,33,35,out,1,0
951,33,22,out,0,0
952,33,39,out,2,1
953,33,3,out,3,1
954,33,27,out,2,1
955,33,5,out,2,0
956,33,12,out,2,0
957,33,26,out,1,0
958,33,29,out,4,1
959,33,4,out,2,0
960,33,25,out,3,1
961,33,32,out,2,1
962,33,34,out,1,1
963,33,7,out,3,4
964,33,6,in,4,2
965,33,10,out,0,0
966,33,21,out,2,0
967,33,24,out,1,0
968,33,37,in,4,4
969,33,11,in,1,1
970,33,14,in,2,0
971,33,9,out,0,0
972,33,18,in,2,0
973,33,28,out,2,1
974,33,16,out,0,0
975,33,36,out,0,0
976,33,1,in,1,0
977,33,8,out,1,1
978,33,20,out,0,0
979,33,41,out,1,0
980,33,40,out,1,0
981,33,23,in,1,0
982,33,17,out,1,2
983,33,15,in,1,0
984,34,38,out,5,1
985,34,31,out,1,1
986,34,35,out,1,1
987,34,3,in,5,1
988,34,27,in,3,3
989,34,5,in,5,1
990,34,12,out,2,1
991,34,26,in,5,1
992,34,29,in,5,3
993,34,33,in,4,1
994,34,4,out,3,1
995,34,25,in,5,1
996,34,6,in,1,1
997,34,10,out,3,2
998,34,21,in,1,1
999,34,24,in,5,1
1000,34,37,in,1,1
1001,34,11,out,2,2
1002,34,14,in,5,1
1003,34,9,in,3,1
1004,34,28,out,2,1
1005,34,16,out,1,1
1006,34,8,out,3,1
1007,34,20,out,3,3
1008,34,41,in,5,1
1009,34,40,mutual,5,0
1010,34,23,out,3,1
1011,34,17,in,5,3
1012,34,15,in,3,2
1013,35,19,mutual,2,1
1014,35,30,mutual,2,1
1015,35,13,out,2,0
1016,35,31,mutual,3,2
1017,35,2,mutual,2,1
1018,35,22,mutual,2,0
1019,35,39,mutual,2,2
1020,35,3,mutual,3,0
1021,35,27,mutual,4,1
1022,35,5,in,2,0
1023,35,12,out,2,0
1024,35,26,out,2,0
1025,35,29,in,1,0
1026,35,33,in,2,0
1027,35,4,mutual,1,0
1028,35,25,mutual,3,0
1029,35,32,mutual,5,0
1030,35,6,mutual,2,0
1031,35,21,in,1,0
1032,35,37,in,1,0
1033,35,11,in,2,0
1034,35,14,mutual,3,1
1035,35,18,in,1,1
1036,35,28,in,3,2
1037,35,16,out,1,0
1038,35,36,out,1,0
1039,35,1,mutual,2,1
1040,35,40,mutual,3,0
1041,35,17,in,2,2
1042,35,15,in,3,0
1043,36,13,in,3,2
1044,36,2,in,1,0
1045,36,35,in,2,0
1046,36,22,in,5,0
1047,36,3,in,1,0
1048,36,27,in,1,0
1049,36,5,in,1,0
1050,36,26,in,1,0
1051,36,33,in,1,0
1052,36,25,in,1,0
1053,36,32,in,3,8
1054,36,6,in,1,0
1055,36,10,out,3,6
1056,36,21,in,1,0
1057,36,37,out,3,3
1058,36,11,in,4,6
1059,36,9,in,3,7
1060,36,18,in,4,5
1061,36,28,in,3,1
1062,36,16,out,5,4
1063,36,36,out,5,0
1064,36,40,out,1,0
1065,36,23,in,3,6
1066,36,17,in,1,0
1067,36,15,in,1,0
1068,37,19,mutual,4,2
1069,37,30,out,1,0
1070,37,38,out,3,3
1071,37,31,mutual,2,0
1072,37,2,mutual,5,3
1073,37,35,out,1,0
1074,37,39,out,5,4
1075,37,3,out,2,0
1076,37,27,mutual,1,0
1077,37,5,mutual,1,0
1078,37,26,out,1,0
1079,37,29,mutual,4,0
1080,37,33,mutual,5,5
1081,37,4,out,2,0
1082,37,34,out,1,0
1083,37,7,out,4,6
1084,37,6,out,4,2
1085,37,10,out,2,0
1086,37,11,mutual,2,0
1087,37,14,out,1,0
1088,37,9,out,1,0
1089,37,18,out,1,2
1090,37,28,mutual,3,3
1091,37,36,out,1,0
1092,37,1,out,1,0
1093,37,8,out,1,0
1094,37,20,mutual,1,0
1095,37,41,out,1,0
1096,37,40,mutual,5,1
1097,37,17,out,1,0
1098,37,15,mutual,3,0
1099,38,22,out,1,0
1100,38,12,in,2,0
1101,38,33,mutual,5,9
1102,38,25,mutual,3,0
1103,38,34,mutual,5,4
1104,38,7,mutual,5,9
1105,38,10,mutual,3,2
1106,38,24,out,1,2
1107,38,37,mutual,5,9
1108,38,14,mutual,1,0
1109,38,9,mutual,5,4
1110,38,20,in,3,1
1111,38,41,out,3,0
1112,38,40,out,2,0
1113,38,23,out,1,0
1114,38,17,mutual,1,0
1115,38,15,mutual,1,0
1116,39,19,out,5,6
1117,39,30,out,4,8
1118,39,31,in,4,6
1119,39,2,out,5,5
1120,39,35,out,4,1
1121,39,3,in,3,2
1122,39,27,in,2,3
1123,39,5,in,2,4
