,source,target,direction,intensity,lang_usage
177,9,37,in,1,0
178,9,11,out,4,4
179,9,14,in,4,0
180,9,29,out,1,0
181,9,33,in,1,0
182,9,31,out,1,0
183,9,19,out,1,0
184,9,25,out,3,0
185,9,1,out,2,0
186,9,36,in,4,4
187,9,26,in,2,3
188,9,35,in,1,0
189,9,21,out,1,0
190,9,12,out,2,2
191,9,28,out,1,0
192,9,7,out,2,0
193,9,2,in,3,0
194,9,5,in,2,2
195,9,38,out,4,0
196,9,24,in,5,2
197,9,23,out,4,2
198,9,10,in,3,0
199,9,3,in,1,0
200,9,40,out,2,0
201,9,13,out,3,0
202,9,20,in,3,0
203,10,32,in,3,7
204,10,39,in,2,6
205,10,34,out,3,5
206,10,41,in,2,3
207,10,8,in,3,2
208,10,27,in,2,4
209,10,22,out,0,0
210,10,6,in,2,2
211,10,37,in,2,4
212,10,11,in,2,5
213,10,14,in,3,4
214,10,29,in,2,5
215,10,33,in,1,0
216,10,31,in,0,0
217,10,15,in,0,0
218,10,19,in,1,3
219,10,25,in,2,0
220,10,9,out,3,6
221,10,1,in,3,4
222,10,36,in,3,5
223,10,4,in,1,0
224,10,26,in,1,0
225,10,35,in,0,0
226,10,21,in,1,0
227,10,12,out,1,0
228,10,30,in,2,0
229,10,18,out,3,6
230,10,28,in,1,0
231,10,7,out,1,0
232,10,16,out,3,7
233,10,17,in,0,0
234,10,2,in,1,0
235,10,5,out,2,2
236,10,38,out,1,0
237,10,24,out,4,6
238,10,23,out,2,3
239,10,3,in,1,0
240,10,40,in,1,0
241,10,13,in,1,0
242,10,20,out,3,4
243,12,32,mutual,5,1
244,12,39,in,2,0
245,12,34,mutual,4,0
246,12,41,mutual,4,1
247,12,8,in,1,0
248,12,27,mutual,5,1
249,12,22,mutual,5,1
250,12,6,in,2,0
251,12,37,in,1,0
252,12,11,in,2,0
253,12,14,mutual,4,0
254,12,29,mutual,4,0
255,12,33,mutual,3,0
256,12,31,in,1,0
257,12,15,in,0,0
258,12,19,in,2,0
259,12,25,mutual,4,0
260,12,9,mutual,3,0
261,12,1,in,2,0
262,12,36,in,1,0
263,12,4,mutual,1,0
264,12,26,mutual,5,1
265,12,35,mutual,4,0
266,12,21,in,1,0
267,12,30,in,1,0
268,12,18,mutual,5,1
269,12,28,in,1,0
270,12,7,out,2,0
271,12,16,in,0,0
272,12,17,in,2,0
273,12,2,in,1,0
274,12,5,mutual,5,0
275,12,38,mutual,3,0
276,12,24,mutual,3,0
277,12,23,in,2,0
278,12,10,mutual,3,0
279,12,3,mutual,5,0
280,12,40,mutual,5,1
281,12,13,mutual,4,0
282,12,20,in,2,0
283,13,32,in,4,0
284,13,39,in,2,0
285,13,34,in,2,0
286,13,8,out,4,0
287,13,27,in,4,0
288,13,22,in,4,0
289,13,6,in,1,0
290,13,37,out,3,0
291,13,11,in,4,0
292,13,14,in,3,0
293,13,29,out,4,0
294,13,33,in,2,0
295,13,31,out,3,0
296,13,15,in,1,0
297,13,19,out,4,0
298,13,25,out,4,0
299,13,9,out,3,0
300,13,1,out,3,0
301,13,36,out,4,0
302,13,4,in,2,0
303,13,26,in,4,0
304,13,35,in,4,0
305,13,12,in,3,0
306,13,30,out,3,0
307,13,18,out,4,0
308,13,28,out,4,0
309,13,16,out,2,0
310,13,17,out,4,0
311,13,2,in,1,0
312,13,5,in,5,0
313,13,24,out,4,0
314,13,23,out,3,0
315,13,10,out,2,0
316,13,3,in,4,0
317,13,40,out,4,0
318,13,20,in,5,0
319,14,32,in,1,0
320,14,39,in,4,5
321,14,34,in,2,1
322,14,41,out,3,0
323,14,8,out,4,3
324,14,27,in,3,1
325,14,22,in,1,0
326,14,6,in,3,4
327,14,37,out,1,0
328,14,11,in,2,1
329,14,29,in,2,1
330,14,33,in,2,0
331,14,31,in,4,6
332,14,19,in,3,3
333,14,25,in,3,1
334,14,9,in,5,1
335,14,1,in,5,4
336,14,4,out,2,1
337,14,26,in,4,1
338,14,35,in,4,5
339,14,21,in,2,0
340,14,12,in,4,0
341,14,30,in,5,7
342,14,18,in,3,1
343,14,28,in,4,5
344,14,7,out,1,0
345,14,17,in,3,0
346,14,2,in,4,6
347,14,5,in,4,1
348,14,38,in,1,0
349,14,24,in,3,0
350,14,23,out,1,0
351,14,10,in,2,1
352,14,3,in,2,1
353,14,40,in,4,2
354,14,13,out,1,0
355,14,20,in,3,1
356,15,40,mutual,5,3
357,18,32,in,4,0
358,18,39,in,1,0
359,18,34,in,1,0
360,18,41,in,1,0
361,18,8,in,2,0
362,18,27,in,2,0
363,18,22,in,5,0
364,18,6,in,1,0
365,18,37,in,1,0
366,18,11,out,5,2
367,18,14,in,3,0
368,18,29,in,1,0
369,18,33,in,1,0
370,18,31,in,1,0
371,18,19,in,1,0
372,18,25,in,2,0
373,18,9,in,3,4
374,18,1,in,3,0
375,18,36,out,5,2
376,18,4,in,1,0
377,18,26,in,3,0
378,18,35,in,1,0
379,18,12,in,4,0
380,18,30,in,2,0
381,18,28,in,3,0
382,18,16,out,5,0
383,18,17,in,1,0
384,18,2,in,1,0
385,18,5,in,3,0
386,18,24,in,1,0
387,18,23,in,1,5
388,18,10,in,3,4
389,18,3,in,3,0
390,18,40,in,3,0
391,18,13,in,3,0
392,19,32,in,3,0
393,19,39,out,5,3
394,19,41,in,2,0
395,19,8,in,2,0
396,19,27,out,3,0
397,19,22,in,1,0
398,19,6,out,5,2
399,19,37,out,4,0
400,19,11,in,2,0
401,19,14,in,4,2
402,19,29,in,5,0
403,19,33,in,4,0
404,19,31,out,4,3
405,19,25,in,2,0
406,19,9,out,2,0
407,19,1,in,4,3
408,19,4,in,2,0
409,19,26,in,2,0
410,19,35,in,4,3
411,19,21,in,1,0
412,19,12,in,2,0
413,19,30,out,3,3
414,19,18,in,2,0
415,19,28,in,4,3
416,19,7,out,2,0
417,19,17,out,2,0
418,19,2,out,5,3
419,19,5,in,2,0
420,19,38,out,1,0
421,19,24,in,2,0
422,19,23,in,1,0
423,19,10,in,2,0
424,19,3,in,2,0
425,19,40,in,2,0
426,19,13,out,3,0
427,19,20,out,1,0
428,20,32,out,1,0
429,20,39,out,0,0
430,20,34,out,4,3
431,20,41,out,3,0
432,20,8,out,2,4
433,20,27,in,2,0
434,20,22,out,1,0
435,20,37,in,2,0
436,20,11,in,1,0
437,20,14,in,5,0
438,20,29,out,2,0
439,20,33,in,3,0
440,20,31,out,0,0
441,20,15,in,1,0
442,20,19,out,0,0
443,20,25,out,5,2
444,20,9,out,2,0
445,20,1,in,1,0
446,20,36,out,0,0
447,20,26,out,1,0
448,20,35,out,2,0
449,20,21,in,4,1
450,20,12,out,1,0
451,20,30,out,0,0
452,20,18,out,0,0
453,20,28,out,1,0
454,20,7,out,4,2
455,20,16,out,0,0
456,20,17,out,1,0
457,20,2,out,1,0
458,20,5,in,0,0
459,20,38,in,2,0
460,20,24,in,5,0
461,20,23,in,1,0
462,20,10,out,3,0
463,20,3,in,3,3
464,20,40,out,3,4
465,20,13,out,0,0
466,21,8,out,3,1
467,21,9,out,3,1
468,21,1,out,1,0
469,21,4,out,3,0
470,21,12,mutual,1,2
471,21,7,out,5,1
472,21,10,out,3,1
473,21,3,in,2,4
474,21,40,mutual,5,6
475,22,32,mutual,4,2
476,22,39,mutual,1,0
477,22,34,in,3,1
478,22,41,in,4,4
479,22,8,in,1,0
480,22,27,mutual,4,2
481,22,6,in,1,1
482,22,37,in,1,1
483,22,11,in,3,1
484,22,14,in,3,1
485,22,29,in,2,0
486,22,33,mutual,1,1
487,22,31,in,1,0
488,22,15,mutual,3,1
489,22,19,in,1,0
490,22,25,mutual,5,2
491,22,9,in,2,1
492,22,1,in,2,0
493,22,36,mutual,5,3
494,22,4,in,1,0
495,22,26,mutual,5,5
496,22,35,in,4,1
497,22,21,mutual,1,0
498,22,12,mutual,5,4
499,22,30,in,1,0
500,22,18,mutual,5,2
501,22,28,in,1,1
502,22,7,in,2,1
503,22,16,mutual,3,1
504,22,17,in,1,0
505,22,2,in,1,0
506,22,5,mutual,5,4
507,22,38,in,3,2
508,22,24,in,2,1
509,22,23,mutual,3,2
510,22,10,in,2,1
511,22,3,in,4,1
512,22,40,mutual,5,2
513,22,13,in,4,1
514,22,20,in,3,0
515,23,22,mutual,4,0
516,23,40,mutual,5,7
517,24,32,in,1,0
518,24,39,in,2,0
519,24,34,out,5,2
520,24,41,out,4,2
521,24,8,out,1,1
522,24,27,in,3,3
523,24,22,out,0,0
524,24,6,in,1,0
525,24,37,in,1,1
526,24,11,in,2,0
527,24,14,in,2,0
528,24,29,out,4,2
529,24,33,out,3,0
530,24,31,out,1,0
531,24,15,out,0,0
532,24,19,in,2,0
533,24,25,in,2,0
534,24,9,out,4,2
535,24,1,out,4,1
536,24,36,out,0,0
537,24,4,out,1,1
538,24,26,in,2,0
539,24,35,out,0,0
540,24,21,in,2,0
541,24,12,out,1,0
542,24,18,in,1,1
543,24,28,in,2,0
544,24,7,out,1,0
545,24,16,out,0,0
546,24,17,in,2,2
547,24,2,out,2,0
548,24,5,in,2,0
549,24,38,in,3,0
550,24,23,in,3,0
551,24,10,in,5,3
552,24,3,in,1,0
553,24,40,in,2,0
554,24,13,out,3,2
555,24,20,in,3,0
556,25,32,in,2,2
557,25,39,out,1,0
558,25,34,out,4,1
559,25,41,in,3,1
560,25,8,out,2,7
561,25,27,in,5,1
562,25,22,out,4,0
563,25,6,out,1,1
564,25,37,out,1,0
565,25,11,out,2,1
566,25,14,out,3,1
567,25,29,in,2,2
568,25,31,in,1,0
569,25,15,out,1,0
570,25,25,out,5,5
571,25,9,out,3,3
572,25,1,out,2,2
573,25,36,out,1,0
574,25,4,in,2,1
575,25,26,out,2,0
576,25,35,in,2,0
577,25,12,out,2,0
578,25,30,out,1,0
579,25,28,out,1,5
580,25,7,out,2,2
581,25,16,out,1,0
582,25,17,out,2,0
583,25,2,out,1,0
584,25,5,out,3,0
585,25,38,in,1,0
586,25,24,in,3,1
587,25,23,in,2,0
588,25,10,out,2,0
589,25,3,in,4,7
590,25,40,in,2,2
591,25,13,in,2,0
592,25,20,in,3,7
593,26,40,mutual,5,8
594,27,40,mutual,5,9
595,28,32,out,1,0
596,28,39,in,3,5
597,28,34,out,1,0
598,28,41,in,1,0
599,28,8,out,1,0
600,28,27,out,1,0
601,28,6,in,3,5
602,28,37,mutual,3,5
603,28,11,out,4,0
604,28,14,out,3,3
605,28,29,in,2,3
606,28,33,in,1,0
607,28,31,in,2,5
608,28,19,in,3,6
609,28,25,in,1,0
610,28,9,in,1,0
611,28,1,out,1,5
612,28,36,in,1,0
613,28,4,out,2,0
614,28,26,in,3,0
615,28,35,out,3,0
616,28,21,in,1,0
617,28,12,in,1,0
618,28,30,out,2,5
619,28,18,out,2,3
620,28,7,out,1,0
621,28,16,out,2,2
622,28,17,out,2,3
623,28,2,in,3,4
624,28,5,in,1,0
625,28,24,in,1,0
626,28,10,in,1,0
627,28,3,in,2,2
628,28,40,in,2,0
629,28,13,out,1,0
630,28,20,in,1,0
631,29,32,out,1,0
632,29,39,out,4,1
633,29,34,in,4,1
634,29,41,in,2,0
635,29,8,out,1,0
636,29,27,out,3,1
637,29,6,out,4,0
638,29,37,in,3,1
639,29,11,mutual,1,0
640,29,14,in,2,1
641,29,33,in,4,1
642,29,31,out,1,0
643,29,15,out,2,0
644,29,19,out,5,1
645,29,25,out,3,1
646,29,9,in,2,0
647,29,1,out,1,0
648,29,4,in,3,0
649,29,26,in,2,0
650,29,35,out,2,0
651,29,21,in,1,0
652,29,12,in,2,0
653,29,30,out,1,0
654,29,18,in,1,0
655,29,28,in,2,0
656,29,7,out,1,0
657,29,17,out,2,0
658,29,2,in,4,1
659,29,5,out,3,0
660,29,24,out,4,1
661,29,23,in,1,0
662,29,10,in,2,0
663,29,3,out,1,0
664,29,40,in,2,0
665,29,13,out,3,1
666,29,20,out,1,0
667,30,32,mutual,1,0
668,30,39,in,2,1
669,30,8,out,2,0
670,30,27,out,1,0
671,30,6,out,3,0
672,30,37,out,2,0
673,30,11,out,4,0
674,30,14,in,4,2
675,30,29,out,1,0
676,30,19,mutual,3,0
677,30,25,in,1,0
678,30,9,out,1,0
679,30,1,mutual,3,1
680,30,4,mutual,4,0
681,30,26,in,1,0
682,30,35,mutual,4,0
683,30,21,in,1,0
684,30,18,out,1,0
685,30,28,in,3,0
686,30,17,mutual,4,2
687,30,2,out,2,1
688,30,5,in,1,0
689,30,24,out,2,0
690,30,23,out,1,0
691,30,3,out,2,0
692,30,40,mutual,5,0
693,30,13,out,1,0
694,31,39,in,2,0
695,31,41,in,1,0
696,31,8,out,2,3
697,31,27,out,1,0
698,31,6,mutual,3,1
699,31,37,in,2,0
700,31,11,mutual,3,3
701,31,14,in,4,2
702,31,29,out,1,0
703,31,33,out,1,0
704,31,15,in,1,0
705,31,19,in,4,0
706,31,25,in,1,0
707,31,9,mutual,1,0
708,31,1,in,3,2
709,31,4,mutual,5,1
710,31,35,in,3,0
711,31,21,in,1,3
712,31,30,mutual,3,1
713,31,28,in,3,2
714,31,17,mutual,4,2
715,31,2,out,4,0
716,31,5,in,1,0
717,31,24,out,2,0
718,31,23,in,1,0
719,31,3,out,2,0
720,31,40,mutual,5,3
721,31,13,in,1,0
722,32,41,out,1,0
723,32,27,mutual,5,0
724,32,22,in,3,0
725,32,11,out,2,9
726,32,33,in,1,0
727,32,31,out,1,0
728,32,25,in,4,0
729,32,9,out,2,9
730,32,36,in,2,9
731,32,35,mutual,5,0
732,32,12,in,4,0
733,32,16,out,2,9
734,32,2,out,1,0
735,32,5,mutual,4,0
736,32,23,out,2,4
737,32,10,in,3,9
738,32,3,mutual,5,0
739,32,40,mutual,5,0
740,32,13,out,3,0
741,33,32,out,2,0
742,33,39,in,3,2
743,33,34,in,2,0
744,33,41,out,2,0
745,33,8,in,1,0
746,33,27,mutual,2,1
747,33,6,mutual,3,0
748,33,37,in,5,3
749,33,11,in,1,0
750,33,14,in,1,1
751,33,29,out,3,0
752,33,31,in,2,0
753,33,15,in,1,0
754,33,19,out,3,1
755,33,25,mutual,3,1
756,33,9,in,1,0
757,33,1,out,1,0
758,33,4,in,2,0
759,33,26,out,1,0
760,33,35,out,2,0
761,33,21,in,1,1
762,33,12,out,1,0
763,33,30,in,1,1
764,33,18,out,1,0
765,33,28,in,1,1
766,33,7,out,4,3
767,33,17,out,1,1
768,33,2,out,3,0
769,33,5,out,2,0
770,33,38,in,2,2
771,33,24,out,2,0
772,33,10,out,1,0
773,33,3,out,3,0
774,33,40,out,2,0
775,33,13,out,1,0
776,33,20,out,2,0
777,34,41,out,3,1
778,34,8,out,4,0
779,34,27,out,2,2
780,34,22,in,2,1
781,34,11,in,2,0
782,34,14,in,1,0
783,34,29,in,4,2
784,34,15,out,1,0
785,34,25,in,5,1
786,34,9,out,4,0
787,34,1,out,4,1
788,34,4,out,1,0
789,34,26,in,4,1
790,34,21,out,2,1
791,34,12,out,2,1
792,34,30,out,1,1
793,34,18,in,1,0
794,34,7,out,1,0
795,34,16,out,2,0
796,34,17,out,3,0
797,34,5,out,1,0
798,34,38,out,4,0
799,34,24,in,5,1
800,34,23,in,5,1
801,34,10,in,5,0
802,34,3,in,5,0
803,34,40,in,2,1
804,34,13,out,5,3
805,34,20,out,5,1
806,35,32,mutual,5,0
807,35,39,out,2,0
808,35,34,mutual,0,0
809,35,41,mutual,1,0
810,35,27,mutual,4,0
811,35,22,out,1,0
812,35,6,mutual,2,0
813,35,37,in,1,0
814,35,11,mutual,1,0
815,35,14,in,3,0
816,35,29,mutual,2,0
817,35,33,out,2,0
818,35,31,mutual,4,0
819,35,19,out,2,0
820,35,25,in,2,0
821,35,1,mutual,2,0
822,35,36,mutual,2,0
823,35,4,mutual,2,0
824,35,26,out,2,0
825,35,12,mutual,3,0
826,35,30,mutual,1,0
827,35,18,out,2,0
828,35,28,in,3,0
829,35,16,mutual,2,0
830,35,17,mutual,2,0
831,35,2,mutual,2,0
832,35,5,mutual,2,0
833,35,23,in,1,0
834,35,10,mutual,1,0
835,35,3,mutual,4,0
836,35,40,in,4,0
837,35,13,mutual,2,0
838,35,20,mutual,1,0
839,36,22,in,5,1
840,36,6,in,1,0
841,36,37,out,1,0
842,36,11,in,4,0
843,36,25,in,1,0
844,36,9,in,3,7
845,36,35,in,2,0
846,36,12,in,1,0
847,36,18,in,5,0
848,36,28,in,1,0
849,36,16,out,5,5
850,36,2,in,1,0
851,36,23,in,4,2
852,36,10,out,3,7
853,36,3,in,1,0
854,36,40,in,1,0
855,36,13,out,2,3
856,37,39,mutual,4,4
857,37,34,mutual,2,2
858,37,41,mutual,2,0
859,37,8,out,2,0
860,37,27,mutual,1,0
861,37,6,mutual,4,0
862,37,11,in,2,0
863,37,14,mutual,1,0
864,37,29,mutual,3,0
865,37,33,mutual,5,5
866,37,31,mutual,3,4
867,37,19,mutual,4,0
868,37,25,mutual,1,0
869,37,9,in,1,0
870,37,1,in,2,0
871,37,36,mutual,2,0
872,37,4,out,3,0
873,37,26,mutual,1,0
874,37,35,mutual,4,0
875,37,21,mutual,3,0
876,37,28,mutual,5,2
877,37,7,out,4,5
878,37,16,mutual,2,0
879,37,17,out,2,0
880,37,2,mutual,5,2
881,37,5,mutual,2,0
882,37,38,mutual,2,1
883,37,24,mutual,1,0
884,37,10,out,1,0
885,37,3,mutual,4,2
886,37,40,mutual,2,0
887,37,20,mutual,3,0
888,38,34,mutual,5,5
889,38,41,mutual,4,2
890,38,8,out,1,0
891,38,22,out,1,0
892,38,37,mutual,5,3
893,38,33,mutual,5,3
894,38,25,out,2,2
895,38,9,mutual,4,5
896,38,26,out,1,0
897,38,21,out,1,0
898,38,12,out,1,0
899,38,28,out,1,0
900,38,7,mutual,5,3
901,38,24,out,3,2
902,38,23,out,2,0
903,38,10,mutual,4,0
904,38,40,out,1,0
905,38,20,out,3,3
906,39,32,in,3,3
907,39,39,mutual,5,0
908,39,34,out,2,2
909,39,41,out,2,4
910,39,8,out,2,2
911,39,27,in,3,2
912,39,22,out,1,2
913,39,6,out,5,5
914,39,37,out,5,6
915,39,11,in,3,2
916,39,14,in,4,7
917,39,29,out,5,0
918,39,33,in,4,3
919,39,31,in,4,7
920,39,15,in,1,1
921,39,19,out,5,6
922,39,25,in,3,3
923,39,9,in,3,3
924,39,1,in,4,7
925,39,4,in,2,1
926,39,26,in,2,1
927,39,35,in,4,7
928,39,21,in,2,2
929,39,12,out,2,2
930,39,30,out,4,8
931,39,18,out,2,2
932,39,28,in,4,7
933,39,7,out,2,1
934,39,17,out,2,2
935,39,2,out,5,5
936,39,5,in,3,2
937,39,38,out,1,0
938,39,24,in,2,1
939,39,23,in,2,1
940,39,10,out,3,3
941,39,3,in,3,2
942,39,40,in,3,2
943,39,13,in,2,2
944,39,20,out,2,2
945,40,40,mutual,5,1
946,41,32,in,2,0
947,41,34,in,3,0
948,41,27,in,1,0
949,41,22,out,3,0
950,41,6,in,1,0
951,41,37,in,1,0
952,41,11,in,3,0
953,41,14,in,3,0
954,41,29,in,2,0
955,41,33,in,3,0
956,41,31,out,1,0
957,41,15,in,3,0
958,41,19,in,1,0
959,41,25,in,3,0
960,41,9,out,5,0
961,41,4,in,1,0
962,41,26,in,3,0
963,41,35,in,1,0
964,41,21,in,1,0
965,41,12,out,3,0
966,41,30,out,1,0
967,41,18,in,1,0
968,41,28,in,2,0
969,41,7,out,3,0
970,41,16,out,1,0
971,41,17,in,2,0
972,41,2,in,1,0
973,41,5,in,4,0
974,41,38,in,4,0
975,41,24,in,5,0
976,41,23,in,4,0
977,41,10,in,3,0
978,41,3,in,1,0
979,41,40,in,2,0
980,41,20,out,2,0
